datetime,symbol,open,high,low,close,volume,spread_bps
2026-08-10 09:01:00+00:00,USDCAD,1.39415,1.39417,1.39412,1.39415,0.0,0.0
2026-08-10 09:02:00+00:00,USDCAD,1.39415,1.39417,1.39414,1.39415,0.0,0.0
2026-08-10 09:03:00+00:00,USDCAD,1.39415,1.39416,1.39412,1.39414,0.0,0.0
2026-08-10 09:04:00+00:00,USDCAD,1.39414,1.39417,1.39413,1.39417,0.0,0.0
2026-08-10 09:05:00+00:00,USDCAD,1.39417,1.39417,1.39412,1.39412,0.0,0.0
2026-08-10 09:06:00+00:00,USDCAD,1.39413,1.39415,1.39405,1.39415,0.0,0.0
2026-08-10 09:07:00+00:00,USDCAD,1.39414,1.39416,1.39405,1.39405,0.0,0.0
2026-08-10 09:08:00+00:00,USDCAD,1.39405,1.39409,1.39404,1.39407,0.0,0.0
2026-08-10 09:09:00+00:00,USDCAD,1.39407,1.39415,1.39404,1.39412,0.0,0.0
2026-08-10 09:10:00+00:00,USDCAD,1.39413,1.39415,1.39411,1.39412,0.0,0.0
2026-08-10 09:11:00+00:00,USDCAD,1.39412,1.39412,1.39404,1.39405,0.0,0.0
2026-08-10 09:12:00+00:00,USDCAD,1.39403,1.39405,1.39399,1.39405,0.0,0.0
2026-08-10 09:13:00+00:00,USDCAD,1.39404,1.39408,1.39404,1.39404,0.0,0.0
2026-08-10 09:14:00+00:00,USDCAD,1.39405,1.39407,1.39398,1.39404,0.0,0.0
2026-08-10 09:15:00+00:00,USDCAD,1.39404,1.39406,1.39403,1.39406,0.0,0.0
2026-08-10 09:16:00+00:00,USDCAD,1.39406,1.39413,1.39405,1.39412,0.0,0.0
2026-08-10 09:17:00+00:00,USDCAD,1.39412,1.39412,1.39406,1.39406,0.0,0.0
2026-08-10 09:18:00+00:00,USDCAD,1.39406,1.39408,1.39405,1.39407,0.0,0.0
2026-08-10 09:19:00+00:00,USDCAD,1.39407,1.39417,1.39406,1.39416,0.0,0.0
2026-08-10 09:20:00+00:00,USDCAD,1.39416,1.39416,1.39414,1.39416,0.0,0.0
2026-08-10 09:21:00+00:00,USDCAD,1.39416,1.39416,1.39413,1.39415,0.0,0.0
2026-08-10 09:22:00+00:00,USDCAD,1.39416,1.39416,1.39412,1.39413,0.0,0.0
2026-08-10 09:23:00+00:00,USDCAD,1.39412,1.39416,1.39412,1.39414,0.0,0.0
2026-08-10 09:24:00+00:00,USDCAD,1.39415,1.39415,1.39404,1.39405,0.0,0.0
2026-08-10 09:25:00+00:00,USDCAD,1.39406,1.39411,1.39405,1.3941,0.0,0.0
2026-08-10 09:26:00+00:00,USDCAD,1.3941,1.39414,1.39409,1.39413,0.0,0.0
2026-08-10 09:27:00+00:00,USDCAD,1.39413,1.39414,1.39412,1.39413,0.0,0.0
2026-08-10 09:28:00+00:00,USDCAD,1.39414,1.39415,1.39412,1.39412,0.0,0.0
2026-08-10 09:29:00+00:00,USDCAD,1.39412,1.39414,1.39406,1.39406,0.0,0.0
2026-08-10 09:30:00+00:00,USDCAD,1.39405,1.39412,1.39405,1.39412,0.0,0.0
2026-08-10 09:31:00+00:00,USDCAD,1.39414,1.39427,1.39412,1.39425,0.0,0.0
2026-08-10 09:32:00+00:00,USDCAD,1.39425,1.3943,1.39424,1.39425,0.0,0.0
2026-08-10 09:33:00+00:00,USDCAD,1.39425,1.39425,1.39424,1.39425,0.0,0.0
2026-08-10 09:34:00+00:00,USDCAD,1.39424,1.39429,1.39419,1.39424,0.0,0.0
