datetime,symbol,open,high,low,close,volume
2024-04-09 03:29:00,FX:EURUSD,1.08559,1.0856,1.0855,1.08554,80.0
2024-04-09 03:30:00,FX:EURUSD,1.08554,1.0856,1.08547,1.08552,113.0
2024-04-09 03:31:00,FX:EURUSD,1.08552,1.08568,1.08552,1.08564,129.0
2024-04-09 03:32:00,FX:EURUSD,1.08564,1.08574,1.08563,1.08574,124.0
2024-04-09 03:33:00,FX:EURUSD,1.08574,1.08585,1.08574,1.08582,133.0
2024-04-09 03:34:00,FX:EURUSD,1.08582,1.08587,1.08579,1.08581,72.0
2024-04-09 03:35:00,FX:EURUSD,1.08581,1.08591,1.08578,1.08588,94.0
2024-04-09 03:36:00,FX:EURUSD,1.08588,1.08588,1.08566,1.08571,109.0
2024-04-09 03:37:00,FX:EURUSD,1.08571,1.08577,1.0856,1.08561,95.0
2024-04-09 03:38:00,FX:EURUSD,1.08561,1.08571,1.08556,1.08557,111.0
2024-04-09 03:39:00,FX:EURUSD,1.08557,1.08566,1.08556,1.08566,145.0
2024-04-09 03:40:00,FX:EURUSD,1.08566,1.08576,1.0856,1.08576,114.0
2024-04-09 03:41:00,FX:EURUSD,1.08576,1.08576,1.08555,1.08556,135.0
2024-04-09 03:42:00,FX:EURUSD,1.08556,1.0856,1.0855,1.08552,72.0
2024-04-09 03:43:00,FX:EURUSD,1.08552,1.08555,1.08544,1.08544,77.0
2024-04-09 03:44:00,FX:EURUSD,1.08544,1.08547,1.08542,1.08543,84.0
2024-04-09 03:45:00,FX:EURUSD,1.08543,1.08546,1.0854,1.08544,92.0
2024-04-09 03:46:00,FX:EURUSD,1.08544,1.08552,1.0853599999999999,1.0855,146.0
2024-04-09 03:47:00,FX:EURUSD,1.0855,1.08551,1.08538,1.0854,79.0
2024-04-09 03:48:00,FX:EURUSD,1.0854,1.08552,1.0854,1.08552,148.0
2024-04-09 03:49:00,FX:EURUSD,1.08552,1.0855299999999999,1.08549,1.08549,120.0
2024-04-09 03:50:00,FX:EURUSD,1.08549,1.08556,1.08549,1.08551,95.0
2024-04-09 03:51:00,FX:EURUSD,1.08551,1.08555,1.08549,1.08552,114.0
2024-04-09 03:52:00,FX:EURUSD,1.08552,1.08552,1.0854,1.0854,69.0
2024-04-09 03:53:00,FX:EURUSD,1.0854,1.08541,1.08535,1.0853599999999999,141.0
2024-04-09 03:54:00,FX:EURUSD,1.0853599999999999,1.0853599999999999,1.08524,1.08525,81.0
2024-04-09 03:55:00,FX:EURUSD,1.08525,1.08526,1.08515,1.08517,107.0
2024-04-09 03:56:00,FX:EURUSD,1.08517,1.0853599999999999,1.08515,1.08535,80.0
2024-04-09 03:57:00,FX:EURUSD,1.08535,1.08535,1.08513,1.08518,139.0
2024-04-09 03:58:00,FX:EURUSD,1.08518,1.08527,1.08518,1.08521,88.0
2024-04-09 03:59:00,FX:EURUSD,1.08521,1.08532,1.0852,1.08532,75.0
2024-04-09 04:00:00,FX:EURUSD,1.08532,1.0854,1.08519,1.08521,139.0
2024-04-09 04:01:00,FX:EURUSD,1.08521,1.08527,1.08515,1.08516,222.0
2024-04-09 04:02:00,FX:EURUSD,1.08516,1.08522,1.0850899999999999,1.08514,175.0
2024-04-09 04:03:00,FX:EURUSD,1.08514,1.08517,1.0851,1.08514,118.0
2024-04-09 04:04:00,FX:EURUSD,1.08514,1.08515,1.08503,1.08506,110.0
2024-04-09 04:05:00,FX:EURUSD,1.08506,1.0850899999999999,1.0849,1.08494,149.0
2024-04-09 04:06:00,FX:EURUSD,1.08494,1.08512,1.08493,1.08512,120.0
2024-04-09 04:07:00,FX:EURUSD,1.08512,1.08512,1.08501,1.08502,127.0
2024-04-09 04:08:00,FX:EURUSD,1.08502,1.08521,1.08501,1.08521,162.0
2024-04-09 04:09:00,FX:EURUSD,1.08521,1.08526,1.08521,1.08523,107.0
2024-04-09 04:10:00,FX:EURUSD,1.08523,1.08532,1.08523,1.08531,78.0
2024-04-09 04:11:00,FX:EURUSD,1.08531,1.0853599999999999,1.08526,1.0853599999999999,89.0
2024-04-09 04:12:00,FX:EURUSD,1.0853599999999999,1.08542,1.08535,1.0854,106.0
2024-04-09 04:13:00,FX:EURUSD,1.0854,1.08541,1.08537,1.08541,49.0
2024-04-09 04:14:00,FX:EURUSD,1.08541,1.08541,1.08538,1.0854,31.0
2024-04-09 04:15:00,FX:EURUSD,1.0854,1.08546,1.08535,1.08546,52.0
2024-04-09 04:16:00,FX:EURUSD,1.08546,1.08556,1.08545,1.08555,63.0
2024-04-09 04:17:00,FX:EURUSD,1.08555,1.08555,1.08551,1.08551,41.0
2024-04-09 04:18:00,FX:EURUSD,1.08551,1.08556,1.08551,1.08552,64.0
2024-04-09 04:19:00,FX:EURUSD,1.08552,1.08556,1.0855,1.08555,43.0
2024-04-09 04:20:00,FX:EURUSD,1.08555,1.08555,1.08541,1.08542,71.0
2024-04-09 04:21:00,FX:EURUSD,1.08542,1.08551,1.08541,1.08549,76.0
