datetime,symbol,high,low,open,close,volume,trend_macd,trend_macd_signal,trend_adx,trend_cci,momentum_rsi,momentum_stoch,momentum_stoch_signal,momentum_uo,momentum_wr,momentum_ao,Prediction
1/25/2024 21:00,FX:EURJPY,160.016,159.97,160.011,159.992,872,-0.028617126,-0.02481736,20.11761076,-93.20036265,42.62893315,32.90322581,47.31182796,52.36418564,-67.09677419,-0.082688235,SELL
1/25/2024 21:05,FX:EURJPY,160.029,159.986,159.992,160.025,1003,-0.026877288,-0.025229346,20.35321186,-49.5690378,46.46739981,54.19354839,44.08602151,54.14327023,-45.80645161,-0.086476471,BUY
1/25/2024 21:10,FX:EURJPY,160.122,160.023,160.025,160.121,1232,-0.017549753,-0.023693427,19.16366018,116.6365115,55.74382593,99.44751381,62.18142934,61.64751086,-0.552486188,-0.070797059,BUY
1/25/2024 21:15,FX:EURJPY,160.125,160.084,160.121,160.095,752,-0.012115932,-0.021377928,18.11118006,143.1867313,53.06198719,83.69565217,79.11223812,60.71258983,-16.30434783,-0.051764706,SELL
1/25/2024 21:20,FX:EURJPY,160.121,160.091,160.095,160.11,814,-0.006524011,-0.018407145,17.13387709,148.9791261,54.42428474,91.84782609,91.66366402,66.24985348,-8.152173913,-0.036123529,BUY
1/25/2024 21:25,FX:EURJPY,160.127,160.103,160.11,160.119,681,-0.00135058,-0.014995832,16.34425076,146.9013007,55.26325694,95.69892473,90.41413433,63.09318131,-4.301075269,-0.012429412,BUY
1/25/2024 21:30,FX:EURJPY,160.131,160.019,160.119,160.073,1068,-0.000951446,-0.012186955,16.30765464,60.16559338,50.17890861,69.47368421,85.67347834,62.08433422,-30.52631579,0.002247059,SELL
1/25/2024 21:35,FX:EURJPY,160.118,160.052,160.073,160.116,641,0.002802308,-0.009189102,16.27367254,89.87125795,54.40208403,92.10526316,85.7592907,66.68674139,-7.894736842,0.007747059,BUY
1/25/2024 21:40,FX:EURJPY,160.15,160.087,160.116,160.096,756,0.004115907,-0.0065281,15.55021468,109.0017402,52.1862942,74.16267943,78.58054226,59.49243017,-25.83732057,0.012547059,SELL
1/25/2024 21:45,FX:EURJPY,160.113,160.083,160.096,160.099,760,0.00533749,-0.004154982,14.95306113,77.01677129,52.49882535,75.59808612,80.62200957,53.87789447,-24.40191388,0.014432353,BUY
1/25/2024 21:50,FX:EURJPY,160.105,160.082,160.099,160.083,587,0.004957392,-0.002332507,14.41837073,56.23648162,50.59919992,67.94258373,72.56778309,53.66402044,-32.05741627,0.014029412,SELL
1/25/2024 21:55,FX:EURJPY,160.114,160.067,160.083,160.108,513,0.006597402,-0.000546525,14.22622195,61.89549422,53.43442824,79.90430622,74.48165869,58.00633122,-20.09569378,0.022688235,BUY
1/25/2024 22:00,FX:EURJPY,160.129,160.051,160.108,160.06,750,0.003978067,0.000358393,14.36455593,29.40266171,47.76604445,50,65.94896332,49.89849574,-50,0.028452941,SELL
1/25/2024 22:05,FX:EURJPY,160.099,160.046,160.06,160.093,741,0.004513025,0.001189319,14.59257136,25.84462089,51.56979294,68.33333333,66.07921318,54.55081093,-31.66666667,0.023605882,BUY
1/25/2024 22:10,FX:EURJPY,160.098,160.042,160.093,160.059,538,0.002168471,0.00138515,14.88745955,1.906279786,47.71448742,44.51219512,54.28184282,47.25762133,-55.48780488,0.021873529,SELL
1/25/2024 22:15,FX:EURJPY,160.08,160.053,160.059,160.062,647,0.000546173,0.001217354,15.16128429,-0.688769919,48.08329307,32.82442748,48.55665198,49.3504551,-67.17557252,0.018679412,BUY
1/25/2024 22:20,FX:EURJPY,160.076,160.055,160.062,160.063,448,-0.000651309,0.000843622,15.41555012,-4.905887064,48.21441897,33.58778626,36.97480295,46.46801214,-66.41221374,0.015944118,BUY
1/25/2024 22:25,FX:EURJPY,160.08,160.051,160.063,160.074,505,-0.000704593,0.000533979,15.65165411,-8.305247954,49.71882186,41.98473282,36.13231552,50.82512264,-58.01526718,0.012220588,BUY
1/25/2024 22:30,FX:EURJPY,160.09,160.062,160.074,160.071,427,-0.000977626,0.000231658,15.48646516,-2.100105005,49.29819253,39.69465649,38.42239186,45.85254963,-60.30534351,0.013258824,SELL
1/25/2024 22:35,FX:EURJPY,160.08,160.067,160.071,160.071,200,-0.001180399,-5.08E-05,15.33307542,-16.36940468,49.29819253,39.69465649,40.45801527,51.38049149,-60.30534351,0.013561765,NEUTRAL
1/25/2024 22:40,FX:EURJPY,160.108,160.05,160.071,160.097,547,0.000748258,0.000109049,14.32391495,10.46277666,53.27175173,50.92592593,43.43841297,51.58083497,-49.07407407,0.014708824,BUY
1/25/2024 22:45,FX:EURJPY,160.159,160.095,160.097,160.159,452,0.007196657,0.00152657,14.80589883,209.3916756,61.10066448,100,63.54019414,62.04604645,0,0.0232,BUY
1/25/2024 22:50,FX:EURJPY,160.192,160.154,160.159,160.172,539,0.013203844,0.003862025,15.94635997,264.8644166,62.51865543,86.66666667,79.19753086,63.29739192,-13.33333333,0.038891176,BUY
1/25/2024 22:55,FX:EURJPY,160.185,160.139,160.172,160.14,293,0.015207153,0.006131051,16.47527411,171.1985344,57.0096759,65.33333333,84,56.9562398,-34.66666667,0.051988235,SELL
1/25/2024 23:00,FX:EURJPY,160.151,160.115,160.14,160.151,395,0.017480888,0.008401018,16.18160426,111.732836,58.36773587,72.66666667,74.88888889,60.32974928,-27.33333333,0.061564706,BUY
1/25/2024 23:05,FX:EURJPY,160.169,160.14,160.151,160.169,257,0.02049899,0.010820613,16.32903269,143.6307888,60.56314281,84.66666667,74.22222222,64.66127319,-15.33333333,0.073694118,BUY
1/25/2024 23:10,FX:EURJPY,160.208,160.158,160.169,160.176,526,0.023188398,0.01329417,17.25660225,157.0083179,61.41528202,80.72289157,79.35207497,63.2843371,-19.27710843,0.079938235,BUY
1/25/2024 23:15,FX:EURJPY,160.212,160.172,160.176,160.204,531,0.027264846,0.016088305,18.19231214,153.8781081,64.7008965,95.29411765,86.89455863,62.59077086,-4.705882353,0.079517647,BUY
1/25/2024 23:20,FX:EURJPY,160.209,160.16,160.204,160.171,422,0.027515456,0.018373735,18.63806957,107.379502,58.39014055,74.69135802,83.56945575,53.77699769,-25.30864198,0.080458824,SELL
1/25/2024 23:25,FX:EURJPY,160.183,160.155,160.171,160.164,500,0.026839832,0.020066955,18.87437655,77.22281261,57.11749053,70.37037037,80.11861535,52.69223971,-29.62962963,0.084629412,SELL
1/25/2024 23:30,FX:EURJPY,160.18,160.156,160.164,160.17,554,0.026483262,0.021350216,19.09380446,71.18977384,57.96323019,74.07407407,73.04526749,57.72876901,-25.92592593,0.0833,BUY
1/25/2024 23:35,FX:EURJPY,160.217,160.169,160.17,160.204,376,0.028614345,0.022803042,20.11373867,100.4051436,62.47910641,92.21556886,78.8866711,56.30489455,-7.784431138,0.079197059,BUY
1/25/2024 23:40,FX:EURJPY,160.225,160.194,160.204,160.199,613,0.029559047,0.024154243,21.21769748,103.5885279,61.43391305,85.14285714,83.81083336,50.52207792,-14.85714286,0.076314706,SELL
1/25/2024 23:45,FX:EURJPY,160.21,160.166,160.199,160.182,573,0.028606218,0.025044638,21.17261445,70.47982434,57.88810851,75.42857143,84.26233248,50.2651514,-24.57142857,0.072147059,SELL
1/25/2024 23:50,FX:EURJPY,160.187,160.166,160.182,160.181,494,0.027453931,0.025526497,21.13075163,54.27665234,57.67722301,66.15384615,75.57509158,47.89401815,-33.84615385,0.06825,SELL
1/25/2024 23:55,FX:EURJPY,160.209,160.181,160.181,160.201,479,0.027833718,0.025987941,21.61086464,79.02500896,60.75644092,78.18181818,73.25474525,50.83317611,-21.81818182,0.068135294,BUY
1/26/2024 0:00,FX:EURJPY,160.227,160.196,160.201,160.211,696,0.028611799,0.026512712,22.44113964,100.2226492,62.23589062,85.71428571,76.68331668,52.2882076,-14.28571429,0.067747059,BUY
1/26/2024 0:05,FX:EURJPY,160.22,160.191,160.211,160.195,570,0.027618993,0.026733969,23.00436067,80.70814892,58.43972915,71.42857143,78.44155844,49.70106917,-28.57142857,0.063976471,SELL
1/26/2024 0:10,FX:EURJPY,160.198,160.179,160.195,160.19,479,0.026127547,0.026612684,23.03017434,49.8795581,57.26423112,57.47126437,71.5380405,46.00866029,-42.52873563,0.06165,SELL
1/26/2024 0:15,FX:EURJPY,160.202,160.174,160.19,160.185,499,0.024262425,0.026142633,22.84790922,38.44951547,56.05007484,41.66666667,56.85550082,46.75047511,-58.33333333,0.061802941,SELL
1/26/2024 0:20,FX:EURJPY,160.186,160.156,160.185,160.166,497,0.021008983,0.025115903,21.96277623,-39.05586687,51.57501543,15.27777778,38.1385696,47.32835666,-84.72222222,0.054179412,SELL
1/26/2024 0:25,FX:EURJPY,160.192,160.161,160.166,160.189,346,0.020055329,0.024103788,21.32632921,-1.885902876,56.1401032,47.22222222,34.72222222,49.67629323,-52.77777778,0.044488235,BUY
1/26/2024 0:30,FX:EURJPY,160.195,160.167,160.189,160.188,490,0.018999841,0.023082998,20.83082048,8.353413655,55.89338743,45.83333333,36.11111111,51.59359585,-54.16666667,0.03775,SELL
1/26/2024 0:35,FX:EURJPY,160.211,160.186,160.188,160.191,580,0.018195686,0.022105536,20.86685059,63.08610401,56.5108499,49.29577465,47.4504434,49.29366971,-50.70422535,0.036794118,BUY
1/26/2024 0:40,FX:EURJPY,160.213,160.191,160.191,160.202,633,0.018235784,0.021331586,20.96101397,88.14707305,58.78896918,64.78873239,53.30594679,52.4146186,-35.21126761,0.036402941,BUY
1/26/2024 0:45,FX:EURJPY,160.202,160.17,160.202,160.181,414,0.016384172,0.020342103,20.09830238,-24.07049216,53.07311181,35.21126761,49.76525822,49.05324536,-64.78873239,0.036594118,SELL
1/26/2024 0:50,FX:EURJPY,160.191,160.164,160.181,160.167,291,0.013629954,0.018999673,19.04513173,-86.04845447,49.61013659,15.49295775,38.49765258,46.75974393,-84.50704225,0.034220588,SELL
1/26/2024 0:55,FX:EURJPY,160.179,160.147,160.167,160.175,787,0.011954942,0.017590727,17.97960325,-116.3925356,51.55535015,35,28.56807512,53.22680394,-65,0.027958824,BUY
1/26/2024 1:00,FX:EURJPY,160.222,160.175,160.175,160.195,922,0.012101813,0.016492944,17.86488494,60.0875252,56.11626898,60,36.83098592,47.86972943,-40,0.024179412,BUY
1/26/2024 1:05,FX:EURJPY,160.2,160.125,160.195,160.125,725,0.006494924,0.01449334,17.06334455,-199.0855053,41.41844505,0,31.66666667,34.74497193,-100,0.013455882,SELL
1/26/2024 1:10,FX:EURJPY,160.13,160.099,160.125,160.12,584,0.001629187,0.011920509,16.98398928,-297.9351032,40.60044802,17.07317073,25.69105691,38.26296826,-82.92682927,-0.002285294,SELL
1/26/2024 1:15,FX:EURJPY,160.138,160.104,160.12,160.132,548,-0.001244302,0.009287547,16.64539421,-203.9013618,43.48524788,26.82926829,14.63414634,42.73721948,-73.17073171,-0.015217647,BUY
1/26/2024 1:20,FX:EURJPY,160.192,160.128,160.132,160.191,509,0.001225122,0.007675062,16.09432687,-30.01132503,55.04536943,74.79674797,39.56639566,51.95033241,-25.20325203,-0.018288235,BUY
1/26/2024 1:25,FX:EURJPY,160.198,160.169,160.191,160.179,552,0.002188629,0.006577775,15.72621553,14.92063492,52.68488818,65.04065041,55.55555556,52.67665175,-34.95934959,-0.024523529,SELL
1/26/2024 1:30,FX:EURJPY,160.189,160.156,160.179,160.178,967,0.0028388,0.00582998,14.99623057,-13.41861048,52.48291155,64.22764228,68.02168022,52.25071538,-35.77235772,-0.025273529,SELL
1/26/2024 1:35,FX:EURJPY,160.203,160.139,160.178,160.14,1064,0.000284503,0.004720885,14.0180793,-57.71330526,45.36568471,33.33333333,54.20054201,44.4510168,-66.66666667,-0.015267647,SELL
1/26/2024 1:40,FX:EURJPY,160.142,160.094,160.14,160.096,975,-0.00522994,0.00273072,14.20517923,-201.8834281,38.80389935,1.5625,33.04115854,45.52108064,-98.4375,-0.01425,SELL
1/26/2024 1:45,FX:EURJPY,160.103,160.014,160.096,160.028,1013,-0.014915274,-0.000798479,15.74410364,-284.5246929,31.27498188,6.730769231,13.87553419,38.89921967,-93.26923077,-0.031505882,SELL
1/26/2024 1:50,FX:EURJPY,160.045,160.003,160.028,160.012,1020,-0.023609878,-0.005360759,17.32379408,-250.1931695,29.80941264,4.109589041,4.134286091,34.88828885,-95.89041096,-0.0602,SELL
1/26/2024 1:55,FX:EURJPY,160.034,160.001,160.012,160.013,803,-0.030073058,-0.010303219,18.81900394,-196.5425398,30.03010394,5.429864253,5.423407508,27.78376945,-94.57013575,-0.087170588,BUY
1/26/2024 2:00,FX:EURJPY,160.041,159.964,160.013,160.008,1519,-0.035192951,-0.015281165,20.70534028,-169.4049616,29.53015377,17.05426357,8.864572287,32.55865638,-82.94573643,-0.115561765,SELL
1/26/2024 2:05,FX:EURJPY,160.011,159.991,160.008,160.002,1154,-0.039281836,-0.020081299,22.4569383,-144.0512416,28.90820173,14.72868217,12.40427,30.96491907,-85.27131783,-0.133344118,SELL
1/26/2024 2:10,FX:EURJPY,160.061,159.999,160.002,160.02,1243,-0.040601825,-0.024185405,22.5238458,-100.659364,33.43745924,23.43096234,18.40463603,33.78901357,-76.56903766,-0.1345,BUY
1/26/2024 2:15,FX:EURJPY,160.03,159.903,160.02,159.927,1884,-0.048592109,-0.029066745,23.8836018,-149.650719,24.6864033,8,15.38654817,33.27833885,-92,-0.140044118,SELL
1/26/2024 2:20,FX:EURJPY,159.963,159.891,159.927,159.941,1715,-0.053181738,-0.033889744,25.27536606,-143.1689219,27.75178177,16.02564103,15.81886779,39.41502842,-83.97435897,-0.151055882,BUY
1/26/2024 2:25,FX:EURJPY,159.946,159.874,159.941,159.876,1868,-0.061356726,-0.03938314,26.75003096,-146.3870584,23.05908234,0.607902736,8.211181254,35.47466632,-99.39209726,-0.161232353,SELL
1/26/2024 2:30,FX:EURJPY,159.9,159.841,159.876,159.85,1907,-0.069136484,-0.045333809,28.4519714,-150.6706408,21.4934739,2.486187845,6.373243869,32.05658869,-97.51381215,-0.177361765,SELL
1/26/2024 2:35,FX:EURJPY,159.921,159.827,159.85,159.915,1572,-0.06925867,-0.050118781,29.4330342,-119.1089193,33.62629721,23.40425532,8.832781967,38.84832515,-76.59574468,-0.199326471,BUY
1/26/2024 2:40,FX:EURJPY,159.93,159.887,159.915,159.906,1817,-0.069283076,-0.05395164,30.0893778,-96.04885722,32.86884644,21.0106383,15.63369382,38.53883539,-78.9893617,-0.203044118,SELL
1/26/2024 2:45,FX:EURJPY,159.91,159.842,159.906,159.884,1957,-0.070267633,-0.057214839,31.22032596,-107.6209361,31.02889433,18.0952381,20.83671057,41.76292314,-81.9047619,-0.203861765,SELL
1/26/2024 2:50,FX:EURJPY,159.901,159.836,159.884,159.853,1719,-0.072711173,-0.060314105,32.33535748,-106.9559976,28.59946814,9.420289855,16.17538875,44.27258031,-90.57971014,-0.202073529,SELL
1/26/2024 2:55,FX:EURJPY,159.899,159.853,159.853,159.883,1586,-0.071403847,-0.062532054,33.37074388,-86.70010968,33.98609712,23.93162393,17.14905063,44.53635352,-76.06837607,-0.191282353,BUY
1/26/2024 3:00,FX:EURJPY,159.907,159.865,159.883,159.897,2202,-0.068449062,-0.063715455,34.06672032,-70.83410853,36.39756149,29.91452991,21.08881457,51.41833202,-70.08547009,-0.179985294,BUY
1/26/2024 3:05,FX:EURJPY,159.966,159.896,159.897,159.934,1945,-0.062402445,-0.063452853,33.00198229,-33.16143083,42.38747709,45.72649573,33.19088319,54.84291797,-54.27350427,-0.167926471,BUY
1/26/2024 3:10,FX:EURJPY,160.044,159.934,159.934,160.027,2933,-0.049535125,-0.060669308,30.91404905,35.32450609,54.09087262,85.47008547,53.7037037,55.69491131,-14.52991453,-0.139973529,BUY
1/26/2024 3:15,FX:EURJPY,160.027,159.945,160.027,159.96,1879,-0.044234118,-0.05738227,28.97525389,24.68199587,46.72651431,56.83760684,62.67806268,51.34052532,-43.16239316,-0.110870588,SELL
1/26/2024 3:20,FX:EURJPY,160.006,159.94,159.96,160.002,1744,-0.036226388,-0.053151093,27.0703951,41.82570938,51.2108049,80.64516129,74.31761787,55.22833213,-19.35483871,-0.085352941,BUY
1/26/2024 3:25,FX:EURJPY,160.058,160,160.002,160.022,1720,-0.027944247,-0.048109724,26.25357202,98.39307787,53.22971971,84.41558442,73.96611751,57.59149167,-15.58441558,-0.051767647,BUY
1/26/2024 3:30,FX:EURJPY,160.035,159.985,160.022,160.007,2280,-0.022333518,-0.042954483,25.15928,78.03101259,51.50818212,77.92207792,80.99427454,55.78201399,-22.07792208,-0.030320588,SELL
1/26/2024 3:35,FX:EURJPY,160.125,159.997,160.007,160.107,1895,-0.009705927,-0.036304772,25.46675165,149.8817967,60.64603653,93.95973154,85.43246463,61.08811959,-6.040268456,-0.012244118,BUY
1/26/2024 3:40,FX:EURJPY,160.165,160.086,160.107,160.157,1797,0.004286697,-0.028186478,26.20853862,189.5653854,64.27136136,97.63313609,89.83831519,65.22944875,-2.366863905,0.017185294,BUY
1/26/2024 3:45,FX:EURJPY,160.166,160.128,160.157,160.148,1184,0.01448278,-0.019652626,26.90848553,171.9851938,63.14378427,94.54545455,95.37944073,61.67003861,-5.454545455,0.052455882,SELL
1/26/2024 3:50,FX:EURJPY,160.2,160.148,160.148,160.199,1355,0.026374494,-0.010447202,27.93222311,176.2676017,66.708126,99.72527473,97.30128846,69.3175517,-0.274725275,0.082176471,BUY
1/26/2024 3:55,FX:EURJPY,160.26,160.197,160.199,160.228,1759,0.03770419,-0.000816924,29.44737467,174.8317889,68.56949493,92.45283019,95.57451982,65.81321102,-7.547169811,0.123935294,BUY
1/26/2024 4:00,FX:EURJPY,160.335,160.219,160.228,160.332,2217,0.054447351,0.010235931,31.41120049,180.9960357,74.15107044,99.37759336,97.18523276,73.65956461,-0.622406639,0.162355882,BUY
1/26/2024 4:05,FX:EURJPY,160.531,160.33,160.332,160.488,2771,0.079389175,0.02406658,34.16179843,214.7723826,79.91329407,93.54354354,95.1246557,76.02699501,-6.456456456,0.214252941,BUY
1/26/2024 4:10,FX:EURJPY,160.488,160.355,160.488,160.464,2845,0.09611124,0.038475512,36.71592508,169.9170843,77.06695223,89.4488189,94.1233186,76.15863459,-10.5511811,0.261461765,SELL
1/26/2024 4:15,FX:EURJPY,160.504,160.419,160.464,160.442,2250,0.106362302,0.05205287,39.14722617,150.386867,74.44922536,85.0921273,89.36149658,71.03942309,-14.9078727,0.310785294,SELL
1/26/2024 4:20,FX:EURJPY,160.447,160.343,160.442,160.346,1880,0.105523535,0.062747003,39.8889916,104.4261378,64.20135597,68.69712352,81.07935657,63.75594321,-31.30287648,0.337541176,SELL
1/26/2024 4:25,FX:EURJPY,160.38,160.322,160.346,160.337,1738,0.102945886,0.07078678,40.19684521,82.60996781,63.32136218,67.17428088,73.65451057,61.00104602,-32.82571912,0.347047059,SELL
1/26/2024 4:30,FX:EURJPY,160.364,160.313,160.337,160.331,2550,0.099274555,0.076484335,40.31591198,70.40714962,62.70430391,63.36996337,66.41378926,59.77249867,-36.63003663,0.322161765,SELL
1/26/2024 4:35,FX:EURJPY,160.383,160.328,160.331,160.373,1609,0.098617249,0.080910918,40.57393163,72.52808116,65.25659955,71.06227106,67.20217177,58.09398352,-28.93772894,0.300226471,BUY
1/26/2024 4:40,FX:EURJPY,160.373,160.312,160.373,160.356,1721,0.095622298,0.083853194,40.49278198,59.77932392,63.36636638,67.22846442,67.22023295,54.43383508,-32.77153558,0.267058824,SELL
1/26/2024 4:45,FX:EURJPY,160.394,160.324,160.356,160.376,1945,0.093781555,0.085838866,40.60013375,61.1438967,64.66319901,65.16853933,67.81975827,51.06005203,-34.83146067,0.249814706,BUY
1/26/2024 4:50,FX:EURJPY,160.416,160.314,160.376,160.328,1853,0.087441581,0.086159409,40.88826097,50.33420517,59.24275226,49.62779156,60.67493177,47.36166443,-50.37220844,0.241952941,SELL
1/26/2024 4:55,FX:EURJPY,160.355,160.313,160.328,160.316,1495,0.080520616,0.08503165,41.13285744,33.69210365,57.93524109,43.86422977,52.88685355,49.62248923,-56.13577023,0.231258824,SELL
1/26/2024 5:00,FX:EURJPY,160.373,160.264,160.316,160.348,1830,0.076733299,0.08337198,40.27839732,28.49763487,60.44246335,45.20958084,46.23386739,55.26104713,-54.79041916,0.215373529,BUY
1/26/2024 5:05,FX:EURJPY,160.368,160.301,160.348,160.332,1583,0.071615222,0.081020628,39.48497006,26.36757182,58.56292212,36.21794872,41.76391977,55.6510778,-63.78205128,0.20295,SELL
1/26/2024 5:10,FX:EURJPY,160.389,160.304,160.332,160.377,1501,0.070378948,0.078892292,38.99899163,36.96658948,62.12977203,42.32209738,41.24987564,56.66983011,-57.67790262,0.188111765,BUY
1/26/2024 5:15,FX:EURJPY,160.416,160.352,160.377,160.4,1464,0.070443076,0.077202449,38.85654718,63.42110897,63.84289813,56.66666667,45.06890425,56.04518191,-43.33333333,0.177970588,BUY
1/26/2024 5:20,FX:EURJPY,160.417,160.373,160.4,160.375,1200,0.067696246,0.075301208,38.73577444,59.10543131,60.63225533,46.25,48.41292135,50.16902043,-53.75,0.174744118,SELL
1/26/2024 5:25,FX:EURJPY,160.464,160.374,160.375,160.455,1479,0.071154471,0.074471861,39.13760121,109.522107,66.44716852,95.5,66.13888889,60.27432541,-4.5,0.178814706,BUY
1/26/2024 5:30,FX:EURJPY,160.49,160.439,160.455,160.455,1439,0.073053029,0.074188094,39.76454173,140.2000704,66.44716852,84.51327434,75.42109145,62.03081257,-15.48672566,0.188461765,NEUTRAL
1/26/2024 5:35,FX:EURJPY,160.479,160.396,160.455,160.399,1450,0.069240754,0.073198626,39.26764075,75.57958349,59.33238174,59.73451327,79.9159292,53.64383638,-40.26548673,0.190147059,SELL
