datetime,symbol,open,high,low,close,volume
2024-03-03 17:00:00,FX:EURAUD,1.65944,1.66011,1.65944,1.66011,13.0
2024-03-03 17:05:00,FX:EURAUD,1.66011,1.6605,1.65947,1.66035,131.0
2024-03-03 17:10:00,FX:EURAUD,1.66035,1.6604,1.66022,1.66038,95.0
2024-03-03 17:15:00,FX:EURAUD,1.66038,1.66053,1.6597,1.66039,143.0
2024-03-03 17:20:00,FX:EURAUD,1.66039,1.6606,1.65994,1.66017,382.0
2024-03-03 17:25:00,FX:EURAUD,1.66017,1.66033,1.66007,1.66026,317.0
2024-03-03 17:30:00,FX:EURAUD,1.66026,1.66037,1.66001,1.66022,527.0
2024-03-03 17:35:00,FX:EURAUD,1.66022,1.66042,1.66016,1.66027,337.0
2024-03-03 17:40:00,FX:EURAUD,1.66027,1.66046,1.66021,1.66025,208.0
2024-03-03 17:45:00,FX:EURAUD,1.66025,1.66064,1.66022,1.66062,141.0
2024-03-03 17:50:00,FX:EURAUD,1.66062,1.66081,1.6601299999999999,1.66056,1453.0
2024-03-03 17:55:00,FX:EURAUD,1.66056,1.66131,1.65919,1.66128,693.0
2024-03-03 18:00:00,FX:EURAUD,1.66128,1.66128,1.66017,1.66064,489.0
2024-03-03 18:05:00,FX:EURAUD,1.66064,1.66112,1.66045,1.66077,252.0
2024-03-03 18:10:00,FX:EURAUD,1.66077,1.66093,1.66048,1.6607,224.0
2024-03-03 18:15:00,FX:EURAUD,1.6607,1.66088,1.66054,1.66082,205.0
2024-03-03 18:20:00,FX:EURAUD,1.66082,1.66123,1.66078,1.66115,231.0
2024-03-03 18:25:00,FX:EURAUD,1.66115,1.66146,1.66095,1.661,317.0
2024-03-03 18:30:00,FX:EURAUD,1.661,1.66127,1.6607,1.66083,314.0
2024-03-03 18:35:00,FX:EURAUD,1.66083,1.6611,1.6607399999999999,1.66106,290.0
2024-03-03 18:40:00,FX:EURAUD,1.66106,1.66128,1.66098,1.66125,240.0
2024-03-03 18:45:00,FX:EURAUD,1.66125,1.66126,1.66103,1.6611,257.0
2024-03-03 18:50:00,FX:EURAUD,1.6611,1.66121,1.66101,1.66101,203.0
2024-03-03 18:55:00,FX:EURAUD,1.66101,1.66116,1.66088,1.66089,235.0
2024-03-03 19:00:00,FX:EURAUD,1.66089,1.66123,1.66083,1.66121,752.0
2024-03-03 19:05:00,FX:EURAUD,1.66121,1.66131,1.66075,1.66075,477.0
2024-03-03 19:10:00,FX:EURAUD,1.66075,1.66093,1.6605,1.66059,497.0
2024-03-03 19:15:00,FX:EURAUD,1.66059,1.66059,1.66011,1.66014,540.0
2024-03-03 19:20:00,FX:EURAUD,1.66014,1.66015,1.65964,1.65965,460.0
