,datetime,symbol,open,high,low,close,volume,hhb1,llb1,hhb,llb,atr,b1,b2,b3,b4,SuperSignalV3,SuperSignalV2
1364,2024-07-05 09:45:00,FX:GBPJPY,205.967,206.022,205.959,205.999,2070.0,206.305,205.839,206.443,205.758,0.09830096733400678,,,,,0,0
1365,2024-07-05 09:50:00,FX:GBPJPY,205.999,206.015,205.955,205.996,2007.0,206.222,205.78,206.406,205.758,0.09753494798732612,,,,,0,0
1366,2024-07-05 09:55:00,FX:GBPJPY,205.996,206.042,205.927,205.997,2353.0,206.179,205.778,206.305,205.758,0.09788424902757978,,,,,0,0
1367,2024-07-05 10:00:00,FX:GBPJPY,205.997,206.083,205.935,205.999,2712.0,206.179,205.758,206.305,205.758,0.09888656404702811,,,,,0,0
1368,2024-07-05 10:05:00,FX:GBPJPY,205.999,206.047,205.943,205.95,2157.0,206.137,205.758,206.222,205.758,0.09898883276608725,,,,,0,0
1369,2024-07-05 10:10:00,FX:GBPJPY,205.95,206.007,205.919,205.939,2206.0,206.083,205.758,206.179,205.758,0.09876905611076538,,,,,0,0
1370,2024-07-05 10:15:00,FX:GBPJPY,205.939,205.977,205.839,205.849,1758.0,206.083,205.758,206.179,205.758,0.09955367498855017,,,,,0,0
1371,2024-07-05 10:20:00,FX:GBPJPY,205.849,205.889,205.78,205.868,2640.0,206.083,205.758,206.137,205.758,0.09974260148877935,,,,,0,0
1372,2024-07-05 10:25:00,FX:GBPJPY,205.868,205.886,205.778,205.796,1959.0,206.083,205.758,206.083,205.758,0.09990774945900384,,,,,0,0
1373,2024-07-05 10:30:00,FX:GBPJPY,205.796,205.83,205.758,205.801,1640.0,206.083,205.758,206.083,205.758,0.0993495944698238,,205.65865040553018,,205.7083252027651,1,1
1374,2024-07-05 10:35:00,FX:GBPJPY,205.801,205.869,205.771,205.857,1455.0,206.083,205.758,206.083,205.758,0.0993226025804276,,,,,0,0
1375,2024-07-05 10:40:00,FX:GBPJPY,205.857,205.924,205.821,205.857,1227.0,206.047,205.758,206.083,205.758,0.09939615052881923,,,,,0,0
1376,2024-07-05 10:45:00,FX:GBPJPY,205.857,205.914,205.841,205.848,1190.0,206.007,205.758,206.083,205.758,0.09886822751824242,,,,,0,0
1377,2024-07-05 10:50:00,FX:GBPJPY,205.848,205.863,205.806,205.811,978.0,205.977,205.758,206.083,205.758,0.09803086296787733,,,,,0,0
1378,2024-07-05 10:55:00,FX:GBPJPY,205.811,205.859,205.781,205.844,1086.0,205.968,205.758,206.047,205.758,0.09763024570851984,,,,,0,0
1379,2024-07-05 11:00:00,FX:GBPJPY,205.844,205.857,205.794,205.818,1166.0,205.968,205.758,206.007,205.758,0.0969376407943492,,,,,0,0
1380,2024-07-05 11:05:00,FX:GBPJPY,205.818,205.858,205.796,205.85,972.0,205.968,205.758,205.977,205.758,0.09623888797846245,,,,,0,0
1381,2024-07-05 11:10:00,FX:GBPJPY,205.85,205.949,205.843,205.936,1083.0,205.968,205.771,205.989,205.758,0.09643411021889366,,,,,0,0
1382,2024-07-05 11:15:00,FX:GBPJPY,205.936,205.959,205.913,205.956,795.0,205.968,205.781,205.989,205.758,0.09542542801451562,,,,,0,0
1383,2024-07-05 11:20:00,FX:GBPJPY,205.956,205.968,205.919,205.943,1130.0,205.968,205.781,205.989,205.758,0.09449691945422486,,,206.0152484597271,,0,0
1384,2024-07-05 11:25:00,FX:GBPJPY,205.943,205.948,205.899,205.927,797.0,205.968,205.781,205.989,205.771,0.09358698106514049,,,,,0,0
1385,2024-07-05 11:30:00,FX:GBPJPY,205.927,205.952,205.87,205.885,716.0,205.989,205.781,205.989,205.781,0.09335524144383756,,,,,0,0
1386,2024-07-05 11:35:00,FX:GBPJPY,205.885,205.902,205.867,205.899,671.0,205.989,205.794,205.989,205.781,0.09218813661496073,,,,,0,0
1387,2024-07-05 11:40:00,FX:GBPJPY,205.899,205.919,205.869,205.891,803.0,205.989,205.796,205.989,205.781,0.09134437388266173,,,,,0,0
1388,2024-07-05 11:45:00,FX:GBPJPY,205.891,205.912,205.875,205.884,299.0,205.989,205.843,205.989,205.781,0.09025748640500861,,,,,0,0
1389,2024-07-05 11:50:00,FX:GBPJPY,205.884,205.924,205.879,205.92,535.0,205.989,205.867,205.989,205.794,0.08935233667690876,,,,,0,0
1390,2024-07-05 11:55:00,FX:GBPJPY,205.92,205.964,205.9,205.904,738.0,205.989,205.867,205.989,205.796,0.08884528994337045,,,,,0,0
1391,2024-07-05 12:00:00,FX:GBPJPY,205.904,205.989,205.899,205.978,774.0,205.989,205.867,205.989,205.843,0.0888683841445031,206.0778683841445,,206.03343419207226,,2,2
1392,2024-07-05 12:05:00,FX:GBPJPY,205.978,205.978,205.896,205.928,744.0,205.989,205.867,205.989,205.867,0.08873101646161348,,,,,0,0
1393,2024-07-05 12:10:00,FX:GBPJPY,205.928,205.956,205.906,205.95,429.0,205.989,205.867,205.989,205.867,0.08795639613238088,,,,,0,0
1394,2024-07-05 12:15:00,FX:GBPJPY,205.95,205.95,205.926,205.94,421.0,205.989,205.869,205.989,205.867,0.08667726820973329,,,,,0,0
1395,2024-07-05 12:20:00,FX:GBPJPY,205.94,205.941,205.914,205.932,456.0,205.989,205.875,205.989,205.867,0.08548372284553891,,,,,0,0
1396,2024-07-05 12:25:00,FX:GBPJPY,205.932,205.944,205.905,205.936,421.0,205.989,205.879,205.989,205.867,0.08455404838862789,,,,,0,0
1397,2024-07-05 12:30:00,FX:GBPJPY,205.936,205.937,205.902,205.917,312.0,205.989,205.896,205.989,205.869,0.08356296742085582,,,,,0,0
1398,2024-07-05 12:35:00,FX:GBPJPY,205.917,205.939,205.916,205.926,255.0,205.989,205.896,205.989,205.875,0.08235170807243863,,,,,0,0
1399,2024-07-05 12:40:00,FX:GBPJPY,205.926,205.94,205.909,205.919,617.0,205.978,205.896,205.989,205.879,0.08132467391098999,,,,,0,0
1400,2024-07-05 12:45:00,FX:GBPJPY,205.919,205.944,205.911,205.915,704.0,205.959,205.902,205.989,205.887,0.08035818043276993,,,,,0,0
1401,2024-07-05 12:50:00,FX:GBPJPY,205.915,205.953,205.91,205.946,837.0,205.959,205.896,205.989,205.887,0.07961101682411466,,,,,0,0
1402,2024-07-05 12:55:00,FX:GBPJPY,205.946,205.959,205.93,205.941,506.0,205.959,205.895,205.978,205.887,0.0785987964876323,,,205.99829939824383,,0,0
1403,2024-07-05 13:00:00,FX:GBPJPY,205.941,205.956,205.917,205.933,478.0,205.959,205.887,205.974,205.887,0.0778068205578794,,,,,0,0
1404,2024-07-05 13:05:00,FX:GBPJPY,205.933,205.941,205.931,205.935,198.0,205.959,205.887,205.987,205.887,0.07645068414672163,,,,,0,0
1405,2024-07-05 13:10:00,FX:GBPJPY,205.935,205.95,205.916,205.919,506.0,205.963,205.887,206.006,205.887,0.07560167046378703,,,,,0,0
1406,2024-07-05 13:15:00,FX:GBPJPY,205.919,205.936,205.915,205.931,178.0,205.963,205.887,206.006,205.887,0.0745096370545116,,,,,0,0
1407,2024-07-05 13:20:00,FX:GBPJPY,205.931,205.946,205.896,205.896,400.0,205.974,205.887,206.006,205.887,0.07401944431342158,,,,,0,0
1408,2024-07-05 13:25:00,FX:GBPJPY,205.896,205.931,205.895,205.9,320.0,205.987,205.887,206.006,205.887,0.07325905542715318,,,,,0,0
1409,2024-07-05 13:30:00,FX:GBPJPY,205.9,205.95,205.887,205.923,553.0,206.006,205.887,206.006,205.887,0.07305387431860988,,205.81394612568138,,205.8504730628407,1,1
1410,2024-07-05 13:35:00,FX:GBPJPY,205.923,205.949,205.903,205.933,355.0,206.006,205.887,206.006,205.887,0.07251279683223809,,,,,0,0
1411,2024-07-05 13:40:00,FX:GBPJPY,205.933,205.963,205.931,205.944,668.0,206.006,205.887,206.006,205.887,0.07170254089559297,,,,,0,0
1412,2024-07-05 13:45:00,FX:GBPJPY,205.944,205.955,205.931,205.947,443.0,206.006,205.887,206.006,205.887,0.07074849007768112,,,,,0,0
1413,2024-07-05 13:50:00,FX:GBPJPY,205.947,205.974,205.94,205.972,691.0,206.006,205.887,206.006,205.887,0.07001352027612734,,,,,0,0
1414,2024-07-05 13:55:00,FX:GBPJPY,205.972,205.987,205.952,205.981,623.0,206.006,205.887,206.014,205.887,0.06931324987060472,,,,,0,0
1415,2024-07-05 14:00:00,FX:GBPJPY,205.981,206.006,205.957,205.968,547.0,206.006,205.887,206.054,205.887,0.06890698487319276,,,206.0404534924366,,0,0
1416,2024-07-05 14:05:00,FX:GBPJPY,205.968,205.995,205.965,205.973,540.0,206.006,205.887,206.054,205.887,0.06812884517572892,,,,,0,0
1417,2024-07-05 14:10:00,FX:GBPJPY,205.973,205.98,205.953,205.956,294.0,206.006,205.903,206.06,205.887,0.06730626827221409,,,,,0,0
1418,2024-07-05 14:15:00,FX:GBPJPY,205.956,205.972,205.943,205.949,286.0,206.014,205.931,206.06,205.887,0.06654014290676974,,,,,0,0
1419,2024-07-05 14:20:00,FX:GBPJPY,205.949,205.954,205.936,205.948,175.0,206.054,205.931,206.06,205.887,0.06556934004863436,,,,,0,0
1420,2024-07-05 14:25:00,FX:GBPJPY,205.948,205.966,205.94,205.94,259.0,206.054,205.936,206.06,205.903,0.06477795324766189,,,,,0,0
1421,2024-07-05 14:30:00,FX:GBPJPY,205.94,205.975,205.937,205.97,279.0,206.06,205.936,206.06,205.931,0.0642423941827083,,,,,0,0
1422,2024-07-05 14:35:00,FX:GBPJPY,205.97,205.994,205.961,205.986,182.0,206.06,205.936,206.06,205.931,0.06361754629905388,,,,,0,0
1423,2024-07-05 14:40:00,FX:GBPJPY,205.986,205.99,205.971,205.987,157.0,206.06,205.936,206.06,205.936,0.06272519537307292,,,,,0,0
1424,2024-07-05 14:45:00,FX:GBPJPY,205.987,206.014,205.978,206.007,238.0,206.06,205.936,206.06,205.936,0.062190691465611486,,,,,0,0
1425,2024-07-05 14:50:00,FX:GBPJPY,206.007,206.054,206.004,206.018,378.0,206.06,205.936,206.083,205.936,0.06194687763629949,,,,,0,0
1426,2024-07-05 14:55:00,FX:GBPJPY,206.018,206.036,205.982,206.035,334.0,206.06,205.936,206.093,205.936,0.061787940083573537,,,,,0,0
1427,2024-07-05 15:00:00,FX:GBPJPY,206.035,206.06,206.016,206.016,396.0,206.06,205.937,206.103,205.936,0.06143218128190229,,,206.09071609064097,,0,0
1428,2024-07-05 15:05:00,FX:GBPJPY,206.016,206.044,205.995,206.044,272.0,206.06,205.937,206.103,205.936,0.06118353765626438,,,,,0,0
1429,2024-07-05 15:10:00,FX:GBPJPY,206.044,206.053,206.025,206.048,98.0,206.083,205.961,206.103,205.611,0.06051986690313892,,,,,0,0
1430,2024-07-05 15:15:00,FX:GBPJPY,206.048,206.052,206.033,206.041,118.0,206.093,205.971,206.103,205.611,0.05968946956507625,,,,,0,0
1431,2024-07-05 15:20:00,FX:GBPJPY,206.041,206.049,206.017,206.045,189.0,206.103,205.978,206.103,205.611,0.059135680173774935,,,,,0,0
1432,2024-07-05 15:25:00,FX:GBPJPY,206.045,206.053,206.032,206.041,232.0,206.103,205.982,206.103,205.611,0.05837296657029917,,,,,0,0
1433,2024-07-05 15:30:00,FX:GBPJPY,206.041,206.055,206.033,206.046,248.0,206.103,205.611,206.103,205.611,0.057645507238893584,,,,,0,0
1434,2024-07-05 15:35:00,FX:GBPJPY,206.046,206.049,206.016,206.019,386.0,206.103,205.611,206.103,205.611,0.05715259709411602,,,,,0,0
1435,2024-07-05 15:40:00,FX:GBPJPY,206.019,206.083,206.019,206.076,269.0,206.103,205.611,206.103,205.611,0.057289545152233556,,,,,0,0
1436,2024-07-05 15:45:00,FX:GBPJPY,206.076,206.093,206.072,206.09,216.0,206.103,205.611,206.103,205.611,0.056563754249188615,,,,,0,0
1437,2024-07-05 15:50:00,FX:GBPJPY,206.09,206.103,206.017,206.02,463.0,206.103,205.611,206.103,205.611,0.0571524791642051,206.16015247916422,,206.1315762395821,,2,2
1438,2024-07-05 15:55:00,FX:GBPJPY,206.02,206.039,205.99,205.995,147.0,206.103,205.611,206.103,205.611,0.05698942958092056,,,,,0,0
1439,2024-07-07 16:00:00,FX:GBPJPY,205.611,205.676,205.611,205.676,14.0,206.103,205.611,206.103,205.611,0.06352964098930244,,205.54747035901067,,205.57923517950533,1,1
1440,2024-07-07 16:05:00,FX:GBPJPY,205.676,205.716,205.63,205.696,154.0,206.103,205.611,206.103,205.611,0.06397904816951665,,,,,0,0
1441,2024-07-07 16:10:00,FX:GBPJPY,205.696,205.771,205.693,205.701,167.0,206.103,205.611,206.103,205.611,0.06425946720612581,,,,,0,0
1442,2024-07-07 16:15:00,FX:GBPJPY,205.701,205.822,205.698,205.781,162.0,206.103,205.611,206.103,205.611,0.0654542778620032,,,,,0,0
1443,2024-07-07 16:20:00,FX:GBPJPY,205.781,205.809,205.68,205.68,132.0,206.103,205.611,206.103,205.611,0.06672519230476294,,,,,0,0
1444,2024-07-07 16:25:00,FX:GBPJPY,205.68,205.71,205.677,205.706,47.0,206.103,205.611,206.103,205.611,0.06605068845866799,,,,,0,0
1445,2024-07-07 16:30:00,FX:GBPJPY,205.706,205.816,205.696,205.741,204.0,206.039,205.611,206.103,205.611,0.06712967468949473,,,,,0,0
1446,2024-07-07 16:35:00,FX:GBPJPY,205.741,205.897,205.741,205.867,598.0,205.974,205.611,206.103,205.611,0.06890708119570438,,,,,0,0
1447,2024-07-07 16:40:00,FX:GBPJPY,205.867,205.947,205.863,205.94,331.0,205.976,205.63,206.103,205.611,0.06920893957179035,,,,,0,0
1448,2024-07-07 16:45:00,FX:GBPJPY,205.94,205.94,205.73,205.8,341.0,205.976,205.677,206.039,205.611,0.0720247607803547,,,,,0,0
1449,2024-07-07 16:50:00,FX:GBPJPY,205.8,205.888,205.8,205.852,237.0,205.976,205.677,205.976,205.611,0.07234426556474749,,,,,0,0
1450,2024-07-07 16:55:00,FX:GBPJPY,205.852,205.903,205.815,205.843,404.0,205.976,205.677,205.976,205.63,0.07265738025345242,,,,,0,0
1451,2024-07-07 17:00:00,FX:GBPJPY,205.843,205.955,205.797,205.953,761.0,205.976,205.677,205.976,205.677,0.07436423264838368,,,,,0,0
1452,2024-07-07 17:05:00,FX:GBPJPY,205.953,205.974,205.914,205.973,243.0,205.976,205.696,205.976,205.677,0.07407694799541606,,,,,0,0
1453,2024-07-07 17:10:00,FX:GBPJPY,205.973,205.976,205.879,205.907,386.0,205.976,205.73,205.976,205.677,0.07453540903550791,206.05053540903552,,206.01326770451774,,2,2
1454,2024-07-07 17:15:00,FX:GBPJPY,205.907,205.918,205.878,205.911,282.0,205.976,205.73,205.976,205.677,0.07384470085479816,,,,,0,0
1455,2024-07-07 17:20:00,FX:GBPJPY,205.911,205.927,205.889,205.927,293.0,205.976,205.73,205.976,205.696,0.07312780683770184,,,,,0,0
1456,2024-07-07 17:25:00,FX:GBPJPY,205.927,205.93,205.89,205.907,136.0,205.976,205.797,205.976,205.73,0.07246525070094821,,,,,0,0
1457,2024-07-07 17:30:00,FX:GBPJPY,205.907,205.954,205.861,205.924,220.0,205.976,205.797,205.976,205.73,0.0728759456869296,,,,,0,0
1458,2024-07-07 17:35:00,FX:GBPJPY,205.924,205.955,205.886,205.905,134.0,205.976,205.797,205.976,205.73,0.07279842677319133,,,,,0,0
1459,2024-07-07 17:40:00,FX:GBPJPY,205.905,205.907,205.896,205.905,53.0,205.976,205.796,205.976,205.792,0.07156245823772799,,,,,0,0
1460,2024-07-07 17:45:00,FX:GBPJPY,205.905,205.923,205.888,205.89,78.0,205.976,205.792,205.976,205.792,0.07083120907297336,,,,,0,0
1461,2024-07-07 17:50:00,FX:GBPJPY,205.89,205.923,205.882,205.905,195.0,205.955,205.792,205.976,205.792,0.07023458489151382,,,,,0,0
1462,2024-07-07 17:55:00,FX:GBPJPY,205.905,205.919,205.888,205.892,187.0,205.955,205.792,205.976,205.662,0.06944989319368366,,,,,0,0
1463,2024-07-07 18:00:00,FX:GBPJPY,205.892,205.949,205.869,205.872,622.0,205.955,205.792,205.976,205.66,0.06966089532981024,,,,,0,0
1464,2024-07-07 18:05:00,FX:GBPJPY,205.872,205.893,205.805,205.808,370.0,205.955,205.792,205.955,205.66,0.0700276774232139,,,,,0,0
1465,2024-07-07 18:10:00,FX:GBPJPY,205.808,205.824,205.796,205.807,221.0,205.955,205.792,205.955,205.66,0.06918712387475003,,,,,0,0
1466,2024-07-07 18:15:00,FX:GBPJPY,205.807,205.857,205.792,205.844,296.0,205.949,205.662,205.955,205.66,0.06910338139725498,,,,,0,0
1467,2024-07-07 18:20:00,FX:GBPJPY,205.844,205.862,205.809,205.814,273.0,205.949,205.66,205.955,205.65,0.06878131376930983,,,,,0,0
1468,2024-07-07 18:25:00,FX:GBPJPY,205.814,205.837,205.796,205.813,204.0,205.949,205.66,205.955,205.65,0.06822568749392358,,,,,0,0
1469,2024-07-07 18:30:00,FX:GBPJPY,205.813,205.835,205.799,205.814,140.0,205.949,205.66,205.949,205.65,0.06758117374404513,,,,,0,0
1470,2024-07-07 18:35:00,FX:GBPJPY,205.814,205.825,205.799,205.812,76.0,205.949,205.66,205.949,205.65,0.06674955026916386,,,,,0,0
1471,2024-07-07 18:40:00,FX:GBPJPY,205.812,205.836,205.812,205.817,161.0,205.893,205.65,205.949,205.65,0.0658945592637806,,,,,0,0
1472,2024-07-07 18:45:00,FX:GBPJPY,205.817,205.817,205.662,205.69,447.0,205.862,205.65,205.949,205.65,0.06767666807850502,,,,,0,0
1473,2024-07-07 18:50:00,FX:GBPJPY,205.69,205.764,205.66,205.763,644.0,205.862,205.65,205.949,205.65,0.06840313471693518,,,,,0,0
1474,2024-07-07 18:55:00,FX:GBPJPY,205.763,205.763,205.691,205.712,406.0,205.862,205.65,205.893,205.65,0.06847507202259653,,,,,0,0
1475,2024-07-07 19:00:00,FX:GBPJPY,205.712,205.804,205.668,205.793,1100.0,205.837,205.65,205.862,205.65,0.06982557058214452,,,,,0,0
1476,2024-07-07 19:05:00,FX:GBPJPY,205.793,205.799,205.727,205.739,667.0,205.836,205.65,205.862,205.65,0.06986905917050168,,,,,0,0
1477,2024-07-07 19:10:00,FX:GBPJPY,205.739,205.74,205.65,205.674,714.0,205.836,205.65,205.862,205.643,0.07027167798709172,,,,205.61486416100647,0,0
1478,2024-07-07 19:15:00,FX:GBPJPY,205.674,205.756,205.667,205.723,695.0,205.836,205.65,205.837,205.643,0.07064624442734986,,,,,0,0
1479,2024-07-07 19:20:00,FX:GBPJPY,205.723,205.795,205.698,205.784,816.0,205.817,205.65,205.836,205.643,0.07117331953880246,,,,,0,0
1480,2024-07-07 19:25:00,FX:GBPJPY,205.784,205.794,205.68,205.706,810.0,205.804,205.65,205.836,205.643,0.0720298531480265,,,,,0,0
1481,2024-07-07 19:30:00,FX:GBPJPY,205.706,205.713,205.653,205.68,688.0,205.804,205.643,205.836,205.643,0.071789256085066,,,,,0,0
1482,2024-07-07 19:35:00,FX:GBPJPY,205.68,205.704,205.653,205.702,648.0,205.804,205.643,205.817,205.643,0.07137347096336501,,,,,0,0
1483,2024-07-07 19:40:00,FX:GBPJPY,205.702,205.778,205.658,205.768,902.0,205.799,205.643,205.804,205.537,0.0723460015440978,,,,,0,0
1484,2024-07-07 19:45:00,FX:GBPJPY,205.768,205.777,205.666,205.685,708.0,205.795,205.643,205.804,205.537,0.07311908151321565,,,,,0,0
1485,2024-07-07 19:50:00,FX:GBPJPY,205.685,205.79,205.673,205.782,1182.0,205.795,205.643,205.804,205.537,0.07399669988295114,,,,,0,0
1486,2024-07-07 19:55:00,FX:GBPJPY,205.782,205.795,205.652,205.663,1471.0,205.795,205.643,205.799,205.5,0.07537676588529213,,,205.83268838294262,,0,0
1487,2024-07-07 20:00:00,FX:GBPJPY,205.663,205.694,205.643,205.68,1069.0,205.795,205.537,205.795,205.5,0.07488923056758603,,,,,0,0
1488,2024-07-07 20:05:00,FX:GBPJPY,205.68,205.757,205.679,205.757,812.0,205.795,205.537,205.795,205.483,0.07495144595623437,,,,,0,0
1489,2024-07-07 20:10:00,FX:GBPJPY,205.757,205.795,205.733,205.773,692.0,205.795,205.537,205.795,205.483,0.07469241703710935,205.8696924170371,,205.83234620851854,,2,2
1490,2024-07-07 20:15:00,FX:GBPJPY,205.773,205.784,205.732,205.759,653.0,205.795,205.5,205.795,205.424,0.07423856869636702,,,,,0,0
1491,2024-07-07 20:20:00,FX:GBPJPY,205.759,205.774,205.7,205.705,584.0,205.795,205.5,205.795,205.408,0.07423379732243993,,,,,0,0
1492,2024-07-07 20:25:00,FX:GBPJPY,205.705,205.719,205.687,205.704,705.0,205.795,205.483,205.795,205.304,0.07338912137599078,,,,,0,0
1493,2024-07-07 20:30:00,FX:GBPJPY,205.704,205.714,205.537,205.591,1069.0,205.795,205.483,205.795,205.304,0.07546133894847082,,,,,0,0
1494,2024-07-07 20:35:00,FX:GBPJPY,205.591,205.666,205.576,205.63,1200.0,205.795,205.424,205.795,205.304,0.07575211216950146,,,,,0,0
1495,2024-07-07 20:40:00,FX:GBPJPY,205.63,205.672,205.603,205.637,730.0,205.795,205.408,205.795,205.304,0.07561706992611121,,,,,0,0
1496,2024-07-07 20:45:00,FX:GBPJPY,205.637,205.645,205.5,205.625,1245.0,205.795,205.304,205.795,205.304,0.07700472852758919,,,,,0,0
1497,2024-07-07 20:50:00,FX:GBPJPY,205.625,205.647,205.594,205.63,670.0,205.784,205.304,205.795,205.295,0.07652463395703735,,,,,0,0
1498,2024-07-07 20:55:00,FX:GBPJPY,205.63,205.63,205.483,205.509,1498.0,205.774,205.304,205.795,205.295,0.07793414127789643,,,,,0,0
1499,2024-07-07 21:00:00,FX:GBPJPY,205.509,205.565,205.509,205.557,655.0,205.719,205.304,205.795,205.295,0.07749545845233873,,,,,0,0
1500,2024-07-07 21:05:00,FX:GBPJPY,205.557,205.557,205.424,205.426,1007.0,205.714,205.304,205.784,205.291,0.07860554928329158,,,,,0,0
1501,2024-07-07 21:10:00,FX:GBPJPY,205.426,205.514,205.408,205.477,787.0,205.672,205.295,205.774,205.291,0.07915343829762621,,,,,0,0
1502,2024-07-07 21:15:00,FX:GBPJPY,205.477,205.477,205.304,205.466,1323.0,205.672,205.295,205.719,205.291,0.08103036953167372,,,,,0,0
1503,2024-07-07 21:20:00,FX:GBPJPY,205.466,205.543,205.46,205.506,747.0,205.647,205.295,205.714,205.291,0.08106976214104022,,,,,0,0
1504,2024-07-07 21:25:00,FX:GBPJPY,205.506,205.512,205.416,205.432,779.0,205.647,205.291,205.672,205.291,0.0813683668982195,,,,,0,0
1505,2024-07-07 21:30:00,FX:GBPJPY,205.432,205.491,205.429,205.451,707.0,205.63,205.291,205.672,205.291,0.08098099956025535,,,,,0,0
1506,2024-07-07 21:35:00,FX:GBPJPY,205.451,205.454,205.335,205.362,775.0,205.565,205.291,205.647,205.291,0.08174137956905024,,,,,0,0
1507,2024-07-07 21:40:00,FX:GBPJPY,205.362,205.389,205.295,205.37,1057.0,205.557,205.291,205.647,205.291,0.08198655197766967,,,,,0,0
1508,2024-07-07 21:45:00,FX:GBPJPY,205.37,205.418,205.37,205.387,646.0,205.543,205.291,205.649,205.291,0.08130682093811631,,,,,0,0
1509,2024-07-07 21:50:00,FX:GBPJPY,205.387,205.441,205.371,205.42,581.0,205.591,205.291,205.731,205.291,0.08108068451935385,,,,,0,0
1510,2024-07-07 21:55:00,FX:GBPJPY,205.42,205.438,205.291,205.424,1490.0,205.597,205.291,205.741,205.291,0.08239907082896661,,205.20860092917104,,205.24980046458552,1,1
1511,2024-07-07 22:00:00,FX:GBPJPY,205.424,205.494,205.42,205.492,695.0,205.598,205.291,205.741,205.291,0.08223108941238752,,,,,0,0
1512,2024-07-07 22:05:00,FX:GBPJPY,205.492,205.496,205.426,205.451,492.0,205.649,205.291,205.741,205.291,0.0819864676241402,,,,,0,0
1513,2024-07-07 22:10:00,FX:GBPJPY,205.451,205.495,205.437,205.482,525.0,205.731,205.291,205.741,205.291,0.08150673827165726,,,,,0,0
1514,2024-07-07 22:15:00,FX:GBPJPY,205.482,205.526,205.477,205.523,475.0,205.741,205.291,205.741,205.291,0.08085660350622426,,,,,0,0
1515,2024-07-07 22:20:00,FX:GBPJPY,205.523,205.591,205.517,205.581,710.0,205.741,205.291,205.741,205.291,0.08071947143610002,,,,,0,0
1516,2024-07-07 22:25:00,FX:GBPJPY,205.581,205.597,205.539,205.546,437.0,205.741,205.291,205.749,205.291,0.08026508200737843,,,,,0,0
1517,2024-07-07 22:30:00,FX:GBPJPY,205.546,205.598,205.546,205.583,522.0,205.741,205.291,205.749,205.291,0.07969978036723128,,,,,0,0
1518,2024-07-07 22:35:00,FX:GBPJPY,205.583,205.649,205.583,205.642,536.0,205.741,205.42,205.749,205.291,0.07942578475988671,,,,,0,0
1519,2024-07-07 22:40:00,FX:GBPJPY,205.642,205.731,205.634,205.718,777.0,205.741,205.426,205.749,205.291,0.07977726906468914,,,,,0,0
1520,2024-07-07 22:45:00,FX:GBPJPY,205.718,205.741,205.693,205.716,730.0,205.749,205.437,205.749,205.291,0.07914172368339539,,,,,0,0
1521,2024-07-07 22:50:00,FX:GBPJPY,205.716,205.716,205.643,205.687,618.0,205.749,205.477,205.749,205.42,0.07901888920972763,,,,,0,0
1522,2024-07-07 22:55:00,FX:GBPJPY,205.687,205.688,205.601,205.652,1264.0,205.749,205.517,205.749,205.426,0.07917851142553287,,,,,0,0
1523,2024-07-07 23:00:00,FX:GBPJPY,205.652,205.733,205.644,205.724,666.0,205.749,205.539,205.749,205.437,0.07937494119702218,,,,,0,0
1524,2024-07-07 23:05:00,FX:GBPJPY,205.724,205.732,205.667,205.713,484.0,205.749,205.546,205.749,205.477,0.07908744237308168,,,,,0,0
1525,2024-07-07 23:10:00,FX:GBPJPY,205.713,205.716,205.685,205.7,412.0,205.749,205.583,205.771,205.517,0.07812569352562017,,,,,0,0
1526,2024-07-07 23:15:00,FX:GBPJPY,205.7,205.749,205.699,205.723,363.0,205.749,205.601,205.777,205.539,0.07756317965510742,,,205.78778158982755,,0,0
1527,2024-07-07 23:20:00,FX:GBPJPY,205.723,205.728,205.699,205.703,314.0,205.749,205.601,205.777,205.546,0.0765919160620052,,,,,0,0
1528,2024-07-07 23:25:00,FX:GBPJPY,205.703,205.724,205.682,205.686,370.0,205.749,205.601,205.777,205.583,0.07590007774076513,,,,,0,0
1529,2024-07-07 23:30:00,FX:GBPJPY,205.686,205.691,205.648,205.649,403.0,205.771,205.601,205.777,205.601,0.07524207618594995,,,,,0,0
1530,2024-07-07 23:35:00,FX:GBPJPY,205.649,205.676,205.635,205.676,361.0,205.777,205.601,205.789,205.601,0.0745572346622309,,,,,0,0
1531,2024-07-07 23:40:00,FX:GBPJPY,205.676,205.685,205.617,205.633,485.0,205.777,205.601,205.791,205.601,0.07442608996898652,,,,,0,0
1532,2024-07-07 23:45:00,FX:GBPJPY,205.633,205.633,205.601,205.621,523.0,205.777,205.601,205.791,205.601,0.073577568169607,,205.5274224318304,,205.5642112159152,1,1
1533,2024-07-07 23:50:00,FX:GBPJPY,205.621,205.661,205.621,205.656,395.0,205.777,205.601,205.791,205.601,0.07290601680621471,,,,,0,0
1534,2024-07-07 23:55:00,FX:GBPJPY,205.656,205.724,205.654,205.721,384.0,205.789,205.601,205.791,205.601,0.07284789647009028,,,,,0,0
1535,2024-07-08 00:00:00,FX:GBPJPY,205.721,205.771,205.707,205.771,713.0,205.791,205.601,205.791,205.601,0.07267093854068833,,,,,0,0
1536,2024-07-08 00:05:00,FX:GBPJPY,205.771,205.777,205.735,205.751,459.0,205.791,205.601,205.847,205.601,0.07205751976987403,,,,,0,0
