,datetime,symbol,open,high,low,close,volume,hhb1,llb1,hhb,llb,atr,b1,b2,b3,b4,SuperSignalV3
1126,2024-06-27 13:50:00,FX:EURUSD,1.07067,1.07077,1.07059,1.07059,363.0,1.07077,1.07023,1.07077,1.0702,0.00030348074554426214,1.0710734807455442,,1.0709217403727722,,2
1127,2024-06-27 13:55:00,FX:EURUSD,1.07059,1.07063,1.07044,1.07056,576.0,1.07077,1.07023,1.07077,1.0702,0.0003012111306333751,,,,,0
1128,2024-06-27 14:00:00,FX:EURUSD,1.07056,1.07064,1.07045,1.07053,583.0,1.07077,1.07023,1.07077,1.07011,0.00029898690802071027,,,,,0
1129,2024-06-27 14:05:00,FX:EURUSD,1.07053,1.07058,1.07039,1.07056,523.0,1.07077,1.07027,1.07077,1.07011,0.00029680716986029874,,,,,0
1130,2024-06-27 14:10:00,FX:EURUSD,1.07056,1.0706,1.07047,1.07053,540.0,1.07077,1.07027,1.07077,1.07011,0.00029347102646309204,,,,,0
1131,2024-06-27 14:15:00,FX:EURUSD,1.07053,1.07072,1.07048,1.07059,399.0,1.07077,1.0702,1.07077,1.07011,0.00029240160593382614,,,,,0
1132,2024-06-27 14:20:00,FX:EURUSD,1.07059,1.07067,1.07053,1.07059,587.0,1.07077,1.07011,1.07077,1.07011,0.0002893535738151502,,,,,0
1133,2024-06-27 14:25:00,FX:EURUSD,1.07059,1.07061,1.07043,1.07051,553.0,1.07077,1.07011,1.07077,1.07011,0.00028716650233884857,,,,,0
1134,2024-06-27 14:30:00,FX:EURUSD,1.07051,1.07053,1.07032,1.0704,438.0,1.07072,1.07011,1.07077,1.07011,0.00028562317229207247,,,,,0
1135,2024-06-27 14:35:00,FX:EURUSD,1.0704,1.07041,1.07027,1.07032,415.0,1.07072,1.07011,1.07077,1.07011,0.0002827107088462316,,,,,0
1136,2024-06-27 14:40:00,FX:EURUSD,1.07032,1.07042,1.07029,1.07032,335.0,1.07072,1.07011,1.07077,1.07011,0.0002796564946693062,,,,,0
1137,2024-06-27 14:45:00,FX:EURUSD,1.07032,1.07032,1.0702,1.07028,398.0,1.07072,1.07011,1.07072,1.07011,0.00027646336477591803,,,,,0
1138,2024-06-27 14:50:00,FX:EURUSD,1.07028,1.07029,1.07011,1.07018,455.0,1.07072,1.07011,1.07072,1.07011,0.0002745340974804011,,1.0698354659025195,,1.0699727329512596,1
1139,2024-06-27 14:55:00,FX:EURUSD,1.07018,1.0703,1.07017,1.07028,613.0,1.07067,1.07011,1.07072,1.07011,0.00027164341553079235,,,,,0
1140,2024-06-27 15:00:00,FX:EURUSD,1.07028,1.07041,1.07027,1.07038,471.0,1.07061,1.07011,1.07072,1.07011,0.0002690105472201771,,,,,0
1141,2024-06-27 15:05:00,FX:EURUSD,1.07038,1.07046,1.07037,1.07042,234.0,1.07053,1.07011,1.07072,1.07011,0.00026543033627577197,,,,,0
1142,2024-06-27 15:10:00,FX:EURUSD,1.07042,1.07045,1.07042,1.07043,108.0,1.0705,1.07011,1.07067,1.06986,0.00026072172955025604,,,,,0
1143,2024-06-27 15:15:00,FX:EURUSD,1.07043,1.0705,1.07042,1.07044,146.0,1.0705,1.07011,1.07061,1.06986,0.0002571072949592525,,,1.0706285536474796,,-2
1144,2024-06-27 15:20:00,FX:EURUSD,1.07044,1.07048,1.07042,1.07046,163.0,1.0705,1.07011,1.07053,1.06986,0.0002531651490600709,,,,,0
1145,2024-06-27 15:25:00,FX:EURUSD,1.07046,1.07049,1.07033,1.07034,186.0,1.0705,1.07011,1.0705,1.06986,0.00025130184607886826,,,,,0
1146,2024-06-27 15:30:00,FX:EURUSD,1.07034,1.07037,1.07032,1.07036,104.0,1.0705,1.06986,1.07051,1.06986,0.000247275809157293,,,,,0
1147,2024-06-27 15:35:00,FX:EURUSD,1.07036,1.07037,1.07034,1.07035,123.0,1.0705,1.06986,1.07052,1.06986,0.00024293029297414663,,,,,0
1148,2024-06-27 15:40:00,FX:EURUSD,1.07035,1.07035,1.07028,1.07033,174.0,1.0705,1.06986,1.07052,1.06986,0.00023947168711466397,,,,,0
1149,2024-06-27 15:45:00,FX:EURUSD,1.07033,1.07048,1.07033,1.07044,217.0,1.0705,1.06986,1.07054,1.06986,0.00023768225337237255,,,,,0
1150,2024-06-27 15:50:00,FX:EURUSD,1.07044,1.07045,1.07032,1.07034,184.0,1.07051,1.06986,1.07057,1.06986,0.00023552860830492438,,,,,0
1151,2024-06-27 15:55:00,FX:EURUSD,1.07034,1.07041,1.07031,1.07035,146.0,1.07052,1.06986,1.07057,1.06986,0.00023281803613882566,,,,,0
1152,2024-06-27 16:00:00,FX:EURUSD,1.07035,1.07035,1.06986,1.07032,8.0,1.07052,1.06986,1.07057,1.06986,0.00023796167541604673,,1.069622038324584,,1.069741019162292,1
1153,2024-06-27 16:05:00,FX:EURUSD,1.07032,1.0704,1.07016,1.07028,77.0,1.07054,1.06986,1.07057,1.06986,0.00023800244190772614,,,,,0
1154,2024-06-27 16:10:00,FX:EURUSD,1.07028,1.07034,1.07027,1.07033,51.0,1.07057,1.06986,1.07057,1.06986,0.0002346423930695719,,,,,0
1155,2024-06-27 16:15:00,FX:EURUSD,1.07033,1.07046,1.07032,1.07037,92.0,1.07057,1.06986,1.07057,1.06986,0.00023274954520818104,,,,,0
1156,2024-06-27 16:20:00,FX:EURUSD,1.07037,1.07051,1.07037,1.07051,98.0,1.07057,1.06986,1.07057,1.06986,0.00023089455430401798,,,,,0
1157,2024-06-27 16:25:00,FX:EURUSD,1.07051,1.07052,1.07046,1.07046,26.0,1.07057,1.06986,1.07057,1.06986,0.0002274766632179366,,,,,0
1158,2024-06-27 16:30:00,FX:EURUSD,1.07046,1.07051,1.07044,1.07051,37.0,1.07057,1.06986,1.07057,1.06986,0.00022432712995357814,,,,,0
1159,2024-06-27 16:35:00,FX:EURUSD,1.07051,1.07054,1.07048,1.07051,171.0,1.07057,1.06986,1.07057,1.06986,0.00022104058735450557,,,,,0
1160,2024-06-27 16:40:00,FX:EURUSD,1.07051,1.07057,1.07047,1.07051,159.0,1.07057,1.07016,1.07057,1.06986,0.00021861977560741524,1.0707886197756074,,1.0706793098878038,,2
1161,2024-06-27 16:45:00,FX:EURUSD,1.07051,1.07053,1.07046,1.07049,25.0,1.07057,1.07024,1.07057,1.06986,0.00021564738009526724,,,,,0
1162,2024-06-27 16:50:00,FX:EURUSD,1.07049,1.07052,1.07046,1.07049,26.0,1.07057,1.07024,1.07057,1.06986,0.00021253443249336088,,,,,0
1163,2024-06-27 16:55:00,FX:EURUSD,1.07049,1.07054,1.07044,1.07045,1371.0,1.07057,1.07024,1.07057,1.07016,0.00021028374384349344,,,,,0
1164,2024-06-27 17:00:00,FX:EURUSD,1.07045,1.0705,1.07024,1.07036,218.0,1.07057,1.07024,1.07057,1.07024,0.00021127806896662212,,1.0700287219310334,,1.0701343609655167,1
1165,2024-06-27 17:05:00,FX:EURUSD,1.07036,1.07037,1.07036,1.07036,24.0,1.07057,1.07024,1.07057,1.07024,0.00020725250758729097,,,,,0
1166,2024-06-27 17:10:00,FX:EURUSD,1.07036,1.07038,1.07031,1.07036,43.0,1.07057,1.07024,1.07057,1.07024,0.00020450745743554543,,,,,0
1167,2024-06-27 17:15:00,FX:EURUSD,1.07036,1.0704,1.07036,1.0704,22.0,1.07057,1.07024,1.07057,1.07024,0.00020121730828683533,,,,,0
1168,2024-06-27 17:20:00,FX:EURUSD,1.0704,1.07047,1.0704,1.07046,38.0,1.07055,1.07024,1.07057,1.07024,0.0001985929621210989,,,,,0
1169,2024-06-27 17:25:00,FX:EURUSD,1.07046,1.07046,1.0704,1.07045,74.0,1.07055,1.07024,1.07057,1.07024,0.0001958211028786759,,,,,0
1170,2024-06-27 17:30:00,FX:EURUSD,1.07045,1.07052,1.07045,1.07052,36.0,1.07055,1.07024,1.07058,1.07024,0.00019330468082110266,,,,,0
1171,2024-06-27 17:35:00,FX:EURUSD,1.07052,1.07053,1.07051,1.07052,32.0,1.07055,1.07024,1.07077,1.07024,0.0001898385872046788,,,,,0
1172,2024-06-27 17:40:00,FX:EURUSD,1.07052,1.07055,1.07045,1.07051,69.0,1.07055,1.07031,1.07083,1.07024,0.000188041815460585,,,1.0706440209077301,,-2
1173,2024-06-27 17:45:00,FX:EURUSD,1.07051,1.07052,1.07043,1.07044,60.0,1.07055,1.07031,1.07083,1.07024,0.00018608097915137178,,,,,0
1174,2024-06-27 17:50:00,FX:EURUSD,1.07044,1.07047,1.07043,1.07047,43.0,1.07058,1.07036,1.07093,1.07024,0.00018315935956834514,,,,,0
1175,2024-06-27 17:55:00,FX:EURUSD,1.07047,1.07047,1.07037,1.07038,88.0,1.07077,1.07036,1.07093,1.07031,0.00018149617237697802,,,,,0
1176,2024-06-27 18:00:00,FX:EURUSD,1.07038,1.0704,1.07036,1.07036,134.0,1.07083,1.07036,1.07093,1.07031,0.00017866624892943925,,,,1.0702706668755353,-1
1177,2024-06-27 18:05:00,FX:EURUSD,1.07036,1.07046,1.07036,1.07045,170.0,1.07083,1.07036,1.07093,1.07036,0.00017709292395085024,,1.0701829070760491,,1.0702714535380244,1
1178,2024-06-27 18:10:00,FX:EURUSD,1.07045,1.07047,1.07042,1.07046,171.0,1.07093,1.07036,1.07093,1.07036,0.00017455106547183537,,,,,0
1179,2024-06-27 18:15:00,FX:EURUSD,1.07046,1.07048,1.07045,1.07046,107.0,1.07093,1.07036,1.07103,1.07036,0.0001716600441624026,,,,,0
1180,2024-06-27 18:20:00,FX:EURUSD,1.07046,1.07058,1.07046,1.07058,115.0,1.07093,1.07036,1.07108,1.07036,0.00017062684327915696,,,,,0
1181,2024-06-27 18:25:00,FX:EURUSD,1.07058,1.07077,1.07057,1.07077,147.0,1.07093,1.07036,1.07108,1.07036,0.00017121430641357338,,,,,0
1182,2024-06-27 18:30:00,FX:EURUSD,1.07077,1.07083,1.07076,1.07081,193.0,1.07093,1.07036,1.07108,1.07036,0.0001691900202853022,,,,,0
1183,2024-06-27 18:35:00,FX:EURUSD,1.07081,1.07083,1.07079,1.07081,137.0,1.07103,1.07036,1.07108,1.07036,0.00016660621987959695,,,,,0
1184,2024-06-27 18:40:00,FX:EURUSD,1.07081,1.07093,1.07081,1.0709,230.0,1.07108,1.07036,1.07108,1.07036,0.00016567409548200296,,,,,0
1185,2024-06-27 18:45:00,FX:EURUSD,1.0709,1.07093,1.07088,1.07091,160.0,1.07108,1.07042,1.07108,1.07036,0.00016336061357236054,,,,,0
1186,2024-06-27 18:50:00,FX:EURUSD,1.07091,1.07093,1.07079,1.0708,187.0,1.07108,1.07045,1.07108,1.07036,0.0001628934013009139,,,,,0
1187,2024-06-27 18:55:00,FX:EURUSD,1.0708,1.07083,1.07076,1.07076,241.0,1.07108,1.07046,1.07108,1.07036,0.00016103553327489594,,,,,0
1188,2024-06-27 19:00:00,FX:EURUSD,1.07076,1.07084,1.07069,1.07075,412.0,1.07108,1.07057,1.07108,1.07005,0.00016081482260939993,,,,,0
1189,2024-06-27 19:05:00,FX:EURUSD,1.07075,1.07103,1.07072,1.07097,311.0,1.07108,1.07069,1.07108,1.06973,0.0001637985261572126,,,,,0
1190,2024-06-27 19:10:00,FX:EURUSD,1.07097,1.07108,1.07095,1.07103,268.0,1.07108,1.07054,1.07108,1.06971,0.00016312255563406765,1.071243122555634,,1.0711615612778171,,2
1191,2024-06-27 19:15:00,FX:EURUSD,1.07103,1.07106,1.07096,1.07096,243.0,1.07108,1.07042,1.07108,1.06958,0.0001618601045213861,,,,,0
1192,2024-06-27 19:20:00,FX:EURUSD,1.07096,1.07097,1.07086,1.07087,157.0,1.07108,1.07005,1.07108,1.06925,0.00016082290243095944,,,,,0
1193,2024-06-27 19:25:00,FX:EURUSD,1.07087,1.07093,1.07082,1.07092,202.0,1.07108,1.06973,1.07108,1.06925,0.0001598064443823369,,,,,0
1194,2024-06-27 19:30:00,FX:EURUSD,1.07092,1.07098,1.0708,1.07087,199.0,1.07108,1.06971,1.07108,1.0691,0.00016021031549469156,,,,,0
1195,2024-06-27 19:35:00,FX:EURUSD,1.07087,1.07088,1.0707,1.07072,225.0,1.07108,1.06958,1.07108,1.06881,0.0001606061091847991,,,,,0
1196,2024-06-27 19:40:00,FX:EURUSD,1.07072,1.07072,1.07054,1.07056,217.0,1.07108,1.06925,1.07108,1.06875,0.00016099398700110005,,,,,0
1197,2024-06-27 19:45:00,FX:EURUSD,1.07056,1.0706,1.07042,1.07042,248.0,1.07108,1.06925,1.07108,1.06861,0.00016137410726107943,,,,,0
1198,2024-06-27 19:50:00,FX:EURUSD,1.07042,1.07042,1.07005,1.0701,581.0,1.07106,1.0691,1.07108,1.06852,0.00016554662511585746,,,,,0
1199,2024-06-27 19:55:00,FX:EURUSD,1.0701,1.07014,1.06973,1.06976,809.0,1.07098,1.06881,1.07108,1.06852,0.00017043569261354074,,,,,0
1200,2024-06-27 20:00:00,FX:EURUSD,1.06976,1.0699,1.06971,1.06976,627.0,1.07098,1.06875,1.07108,1.06852,0.0001708269787612726,,,,,0
1201,2024-06-27 20:05:00,FX:EURUSD,1.06976,1.06981,1.06958,1.0696,565.0,1.07098,1.06861,1.07106,1.06852,0.00017201043918604623,,,,,0
1202,2024-06-27 20:10:00,FX:EURUSD,1.0696,1.06968,1.06925,1.06944,531.0,1.07088,1.06852,1.07098,1.06852,0.00017717023040232391,,,,,0
1203,2024-06-27 20:15:00,FX:EURUSD,1.06944,1.0695,1.06931,1.06944,816.0,1.07072,1.06852,1.07098,1.06852,0.00017742682579427568,,,,,0
1204,2024-06-27 20:20:00,FX:EURUSD,1.06944,1.06944,1.0691,1.06918,877.0,1.0706,1.06852,1.07098,1.06852,0.0001806782892783903,,,,,0
1205,2024-06-27 20:25:00,FX:EURUSD,1.06918,1.06921,1.06881,1.06888,915.0,1.07042,1.06852,1.07088,1.06852,0.00018506472349282162,,,,,0
1206,2024-06-27 20:30:00,FX:EURUSD,1.06888,1.06894,1.06875,1.06879,835.0,1.07014,1.06852,1.07072,1.06852,0.00018516342902296344,,,,,0
1207,2024-06-27 20:35:00,FX:EURUSD,1.06879,1.06886,1.06861,1.06868,499.0,1.0699,1.06852,1.0706,1.06852,0.0001864601604425014,,,,,0
1208,2024-06-27 20:40:00,FX:EURUSD,1.06868,1.06907,1.06852,1.06899,809.0,1.06981,1.06852,1.07042,1.06852,0.0001937309572336524,,1.0683262690427662,,1.068423134521383,1
1209,2024-06-27 20:45:00,FX:EURUSD,1.06899,1.06914,1.06864,1.06866,802.0,1.06968,1.06852,1.07014,1.06852,0.00019985633808897827,,,,,0
1210,2024-06-27 20:50:00,FX:EURUSD,1.06866,1.06914,1.06856,1.06907,765.0,1.0695,1.06852,1.0699,1.06852,0.00020745921132719924,,,,,0
1211,2024-06-27 20:55:00,FX:EURUSD,1.06907,1.06922,1.06894,1.0691,786.0,1.0695,1.06852,1.06981,1.06852,0.0002089100271006564,,,,,0
1212,2024-06-27 21:00:00,FX:EURUSD,1.0691,1.06921,1.06884,1.0689,756.0,1.06957,1.06852,1.06972,1.06852,0.0002121318265586429,,,,,0
1213,2024-06-27 21:05:00,FX:EURUSD,1.0689,1.06892,1.06878,1.06888,475.0,1.06972,1.06852,1.06972,1.06852,0.0002106891900274706,,,,,0
1214,2024-06-27 21:10:00,FX:EURUSD,1.06888,1.06925,1.06884,1.06923,557.0,1.06972,1.06852,1.06972,1.06852,0.00021467540622692162,,,,,0
1215,2024-06-27 21:15:00,FX:EURUSD,1.06923,1.06936,1.0692,1.06935,551.0,1.06972,1.06852,1.06972,1.06852,0.0002135818981023864,,,,,0
1216,2024-06-27 21:20:00,FX:EURUSD,1.06935,1.0695,1.06934,1.06948,384.0,1.06972,1.06856,1.06972,1.06852,0.00021251026014033742,,,,,0
1217,2024-06-27 21:25:00,FX:EURUSD,1.06948,1.06949,1.06932,1.06945,487.0,1.06972,1.06856,1.06972,1.06852,0.00021166005493753075,,,,,0
1218,2024-06-27 21:30:00,FX:EURUSD,1.06945,1.06957,1.06944,1.0695,460.0,1.06972,1.06878,1.06972,1.06852,0.0002100268538387794,,,,,0
1219,2024-06-27 21:35:00,FX:EURUSD,1.0695,1.06972,1.06948,1.06971,460.0,1.06972,1.06878,1.06972,1.06856,0.00021062631676200416,1.069930626316762,,1.069825313158381,,2
1220,2024-06-27 21:40:00,FX:EURUSD,1.06971,1.06972,1.06957,1.06965,288.0,1.06972,1.06878,1.06972,1.06856,0.000209413790426766,1.0699294137904267,,1.0698247068952134,,2
1221,2024-06-27 21:45:00,FX:EURUSD,1.06965,1.06969,1.06941,1.06947,350.0,1.06972,1.06884,1.06972,1.06878,0.0002108255146182318,,,,,0
1222,2024-06-27 21:50:00,FX:EURUSD,1.06947,1.06952,1.06936,1.06942,379.0,1.06972,1.06914,1.06972,1.06878,0.00020980900432586593,,,,,0
1223,2024-06-27 21:55:00,FX:EURUSD,1.06942,1.0695,1.06932,1.06939,383.0,1.06972,1.06914,1.06972,1.06878,0.00020921282423934555,,,,,0
1224,2024-06-27 22:00:00,FX:EURUSD,1.06939,1.0694,1.06929,1.06933,366.0,1.06972,1.06914,1.06972,1.06884,0.00020722856775455529,,,,,0
1225,2024-06-27 22:05:00,FX:EURUSD,1.06933,1.06937,1.0692,1.0692,345.0,1.06972,1.06914,1.06972,1.06899,0.00020648399639946425,,,,,0
1226,2024-06-27 22:10:00,FX:EURUSD,1.0692,1.06937,1.06914,1.06936,280.0,1.06972,1.06914,1.06972,1.06899,0.00020695431647147402,,,,1.0690365228417642,-1
1227,2024-06-27 22:15:00,FX:EURUSD,1.06936,1.06949,1.06936,1.06936,409.0,1.06972,1.06909,1.06972,1.06889,0.0002054152301420438,,,,,0
1228,2024-06-27 22:20:00,FX:EURUSD,1.06936,1.06945,1.06927,1.0693,299.0,1.06969,1.06899,1.06972,1.06888,0.00020490692553920428,,,,,0
1229,2024-06-27 22:25:00,FX:EURUSD,1.0693,1.06932,1.06921,1.06931,279.0,1.06952,1.06899,1.06972,1.06873,0.0002030087870284213,,,,,0
1230,2024-06-27 22:30:00,FX:EURUSD,1.06931,1.06935,1.06924,1.06924,313.0,1.0695,1.06899,1.06972,1.06865,0.00020114861128785397,,,,,0
1231,2024-06-27 22:35:00,FX:EURUSD,1.06924,1.06933,1.0692,1.06931,379.0,1.06949,1.06889,1.06969,1.06854,0.00019972563906209617,,,,,0
1232,2024-06-27 22:40:00,FX:EURUSD,1.06931,1.06933,1.06923,1.06925,332.0,1.06949,1.06888,1.06952,1.06854,0.00019773112628085403,,,,,0
1233,2024-06-27 22:45:00,FX:EURUSD,1.06925,1.06926,1.06909,1.06912,362.0,1.06949,1.06873,1.0695,1.06854,0.000197176503755237,,,,,0
1234,2024-06-27 22:50:00,FX:EURUSD,1.06912,1.06912,1.06899,1.0691,277.0,1.06949,1.06865,1.06949,1.06854,0.00019583297368013154,,,,,0
1235,2024-06-27 22:55:00,FX:EURUSD,1.0691,1.06923,1.06909,1.06921,263.0,1.06945,1.06854,1.06949,1.06854,0.00019471631420652505,,,,,0
1236,2024-06-27 23:00:00,FX:EURUSD,1.06921,1.06922,1.06899,1.069,377.0,1.06935,1.06854,1.06949,1.06854,0.00019542198792239362,,,,,0
1237,2024-06-27 23:05:00,FX:EURUSD,1.069,1.069,1.06889,1.0689,358.0,1.06935,1.06854,1.06949,1.06854,0.00019371354816394686,,,,,0
1238,2024-06-27 23:10:00,FX:EURUSD,1.0689,1.06897,1.06888,1.06889,188.0,1.06933,1.06854,1.06945,1.06854,0.00019163927720066638,,,,,0
1239,2024-06-27 23:15:00,FX:EURUSD,1.06889,1.06889,1.06873,1.06874,252.0,1.06933,1.06854,1.06935,1.06854,0.0001910064916566518,,,,,0
1240,2024-06-27 23:20:00,FX:EURUSD,1.06874,1.06881,1.06865,1.06871,331.0,1.06926,1.06854,1.06935,1.06854,0.00019038636182351753,,,,,0
1241,2024-06-27 23:25:00,FX:EURUSD,1.06871,1.06872,1.06854,1.06857,354.0,1.06923,1.06854,1.06933,1.06854,0.0001901786345870441,,1.068349821365413,,1.0684449106827065,1
1242,2024-06-27 23:30:00,FX:EURUSD,1.06857,1.06874,1.06857,1.06868,281.0,1.06923,1.06854,1.06933,1.06854,0.00018977506189530327,,,,,0
1243,2024-06-27 23:35:00,FX:EURUSD,1.06868,1.06876,1.06866,1.06872,443.0,1.06922,1.06854,1.06926,1.06854,0.00018797956065739698,,,,,0
1244,2024-06-27 23:40:00,FX:EURUSD,1.06872,1.06873,1.06866,1.06871,307.0,1.06912,1.06854,1.06923,1.06854,0.00018561996944424934,,,,,0
1245,2024-06-27 23:45:00,FX:EURUSD,1.06871,1.06872,1.06864,1.06866,263.0,1.06912,1.06854,1.06923,1.06854,0.0001835075700553615,,,,,0
1246,2024-06-27 23:50:00,FX:EURUSD,1.06866,1.06868,1.06856,1.0686,239.0,1.06912,1.06854,1.06922,1.06854,0.00018223741865425666,,,,,0
1247,2024-06-27 23:55:00,FX:EURUSD,1.0686,1.06867,1.06859,1.06867,355.0,1.06914,1.06854,1.06914,1.06854,0.00018019267028117312,,,,,0
1248,2024-06-28 00:00:00,FX:EURUSD,1.06867,1.06873,1.0686,1.06872,352.0,1.06914,1.06854,1.06914,1.06854,0.0001791888168755489,,,,,0
1249,2024-06-28 00:05:00,FX:EURUSD,1.06872,1.06886,1.06871,1.06886,390.0,1.06914,1.06856,1.06924,1.06854,0.00017860504053803536,,,,,0
1250,2024-06-28 00:10:00,FX:EURUSD,1.06886,1.06912,1.06886,1.06912,361.0,1.06914,1.06856,1.06924,1.06854,0.00018023293972727763,,,,,0
1251,2024-06-28 00:15:00,FX:EURUSD,1.06912,1.06912,1.06894,1.06903,339.0,1.06914,1.06856,1.06928,1.06854,0.00018022828093273345,,,,,0
1252,2024-06-28 00:20:00,FX:EURUSD,1.06903,1.0691,1.06902,1.06907,330.0,1.06914,1.06856,1.06932,1.06856,0.00017822371531407596,,,,,0
1253,2024-06-28 00:25:00,FX:EURUSD,1.06907,1.06914,1.069,1.06907,350.0,1.06924,1.06856,1.06933,1.06856,0.00017745924100779503,,,,,0
1254,2024-06-28 00:30:00,FX:EURUSD,1.06907,1.06908,1.06894,1.06897,404.0,1.06924,1.06859,1.06947,1.06856,0.0001767100561876397,,,,,0
1255,2024-06-28 00:35:00,FX:EURUSD,1.06897,1.06913,1.06896,1.06906,275.0,1.06928,1.0686,1.0697,1.06856,0.000176575855063887,,,,,0
1256,2024-06-28 00:40:00,FX:EURUSD,1.06906,1.06908,1.06901,1.06906,229.0,1.06932,1.06871,1.06982,1.06856,0.00017444433796260956,,,,,0
1257,2024-06-28 00:45:00,FX:EURUSD,1.06906,1.06912,1.06897,1.06899,345.0,1.06933,1.06886,1.06982,1.06859,0.00017395545120335926,,,,,0
1258,2024-06-28 00:50:00,FX:EURUSD,1.06899,1.06902,1.06889,1.06895,396.0,1.06947,1.06889,1.06982,1.0686,0.00017307634217929578,,,,1.0688034618289102,-1
1259,2024-06-28 00:55:00,FX:EURUSD,1.06895,1.06924,1.06894,1.06903,322.0,1.0697,1.06889,1.06982,1.06871,0.0001756148153357092,,,,,0
1260,2024-06-28 01:00:00,FX:EURUSD,1.06903,1.06922,1.06898,1.06905,770.0,1.06982,1.06889,1.06982,1.06886,0.00017690251902899537,,,,,0
1261,2024-06-28 01:05:00,FX:EURUSD,1.06905,1.06928,1.06903,1.06909,606.0,1.06982,1.06889,1.06982,1.06889,0.00017836446864841714,,,,,0
1262,2024-06-28 01:10:00,FX:EURUSD,1.06909,1.06932,1.06908,1.06928,410.0,1.06982,1.06889,1.06992,1.06889,0.00017959717927544915,,,,,0
1263,2024-06-28 01:15:00,FX:EURUSD,1.06928,1.06933,1.0692,1.06926,489.0,1.06982,1.06889,1.06992,1.06889,0.0001786052356899394,,,,,0
1264,2024-06-28 01:20:00,FX:EURUSD,1.06926,1.06947,1.06925,1.06941,630.0,1.06982,1.06889,1.06992,1.06889,0.00017943313097613836,,,,,0
1265,2024-06-28 01:25:00,FX:EURUSD,1.06941,1.0697,1.06935,1.06964,778.0,1.06982,1.06889,1.06992,1.06889,0.000182844468356617,,,,,0
1266,2024-06-28 01:30:00,FX:EURUSD,1.06964,1.06982,1.06956,1.06965,629.0,1.06992,1.06894,1.06992,1.06889,0.00018438757898948322,,,,,0
1267,2024-06-28 01:35:00,FX:EURUSD,1.06965,1.06977,1.06946,1.06962,539.0,1.06992,1.06898,1.06993,1.06889,0.00018689982740969423,,,,,0
1268,2024-06-28 01:40:00,FX:EURUSD,1.06962,1.06972,1.06933,1.06961,927.0,1.06992,1.06903,1.07032,1.06889,0.0001909618308615026,,,,,0
1269,2024-06-28 01:45:00,FX:EURUSD,1.06961,1.06967,1.06948,1.06958,676.0,1.06992,1.06908,1.0704,1.06894,0.0001909425942442708,,,,,0
1270,2024-06-28 01:50:00,FX:EURUSD,1.06958,1.06977,1.06957,1.06976,597.0,1.06992,1.06915,1.0704,1.06898,0.0001911237423593894,,,,,0
1271,2024-06-28 01:55:00,FX:EURUSD,1.06976,1.06981,1.06956,1.0697,619.0,1.06993,1.06915,1.0704,1.06903,0.00019230126751219886,,,,,0
1272,2024-06-28 02:00:00,FX:EURUSD,1.0697,1.06992,1.06951,1.06957,991.0,1.07032,1.06915,1.0704,1.06908,0.00019665524216195532,,,,,0
1273,2024-06-28 02:05:00,FX:EURUSD,1.06957,1.06992,1.06954,1.06983,986.0,1.0704,1.06915,1.0704,1.06915,0.00020032213731871717,,,,,0
1274,2024-06-28 02:10:00,FX:EURUSD,1.06983,1.06985,1.06953,1.06955,699.0,1.0704,1.06915,1.0704,1.06915,0.00020271569457234036,,,,,0
1275,2024-06-28 02:15:00,FX:EURUSD,1.06955,1.06955,1.06915,1.06932,1050.0,1.0704,1.06915,1.0704,1.06915,0.00020666138068089267,,1.0689433386193192,,1.0690466693096596,1
1276,2024-06-28 02:20:00,FX:EURUSD,1.06932,1.06989,1.06921,1.06979,1090.0,1.0704,1.06915,1.0704,1.06915,0.00021612815306727508,,,,,0
1277,2024-06-28 02:25:00,FX:EURUSD,1.06979,1.06993,1.06968,1.06987,948.0,1.0704,1.06915,1.0704,1.06915,0.00021680559000593125,,,,,0
1278,2024-06-28 02:30:00,FX:EURUSD,1.06987,1.07032,1.0698,1.07028,1146.0,1.0704,1.06915,1.0704,1.06915,0.0002228694782058097,,,,,0
1279,2024-06-28 02:35:00,FX:EURUSD,1.07028,1.0704,1.06998,1.07019,821.0,1.0704,1.06915,1.0704,1.06915,0.00022681208864169523,1.0706268120886417,,1.0705134060443209,,2
1280,2024-06-28 02:40:00,FX:EURUSD,1.07019,1.07025,1.07004,1.07009,1117.0,1.0704,1.06915,1.0704,1.06915,0.00022647584686885777,,,,,0
1281,2024-06-28 02:45:00,FX:EURUSD,1.07009,1.07016,1.06968,1.06979,1095.0,1.0704,1.06915,1.0704,1.06915,0.00023154632993148134,,,,,0
1282,2024-06-28 02:50:00,FX:EURUSD,1.06979,1.06983,1.06958,1.06983,508.0,1.0704,1.06915,1.0704,1.06915,0.00023191540333285338,,,,,0
1283,2024-06-28 02:55:00,FX:EURUSD,1.06983,1.06993,1.06957,1.06969,739.0,1.0704,1.06921,1.0704,1.06915,0.0002344770952661991,,,,,0
1284,2024-06-28 03:00:00,FX:EURUSD,1.06969,1.06969,1.06946,1.06958,928.0,1.0704,1.06921,1.0704,1.06915,0.00023438755336087418,,,,,0
1285,2024-06-28 03:05:00,FX:EURUSD,1.06958,1.06973,1.0695,1.06956,975.0,1.0704,1.06921,1.0704,1.06915,0.00023429980229366018,,,,,0
1286,2024-06-28 03:10:00,FX:EURUSD,1.06956,1.06964,1.0694,1.06956,970.0,1.0704,1.06921,1.0704,1.06921,0.00023441380624778733,,,,,0
