datetime,symbol,open,high,low,close,volume
2024-01-31 17:00:00,FX:EURJPY,158.963,158.963,158.862,158.879,346.0
2024-01-31 17:15:00,FX:EURJPY,158.879,158.96099999999998,158.857,158.927,557.0
2024-01-31 17:30:00,FX:EURJPY,158.927,158.933,158.85999999999999,158.869,1915.0
2024-01-31 17:45:00,FX:EURJPY,158.869,158.874,158.774,158.819,2012.0
2024-01-31 18:00:00,FX:EURJPY,158.819,158.867,158.70399999999998,158.719,1553.0
2024-01-31 18:15:00,FX:EURJPY,158.719,158.82399999999998,158.713,158.773,2194.0
2024-01-31 18:30:00,FX:EURJPY,158.773,158.777,158.682,158.724,1771.0
2024-01-31 18:45:00,FX:EURJPY,158.724,158.863,158.67499999999998,158.827,2641.0
2024-01-31 19:00:00,FX:EURJPY,158.827,158.90099999999998,158.785,158.833,4900.0
2024-01-31 19:15:00,FX:EURJPY,158.833,158.874,158.768,158.807,4412.0
2024-01-31 19:30:00,FX:EURJPY,158.807,158.813,158.541,158.583,5212.0
2024-01-31 19:45:00,FX:EURJPY,158.583,158.68599999999998,158.566,158.618,5121.0
2024-01-31 20:00:00,FX:EURJPY,158.618,158.75199999999998,158.482,158.73999999999998,5072.0
2024-01-31 20:15:00,FX:EURJPY,158.73999999999998,158.838,158.70999999999998,158.761,3628.0
2024-01-31 20:30:00,FX:EURJPY,158.761,158.778,158.655,158.664,3195.0
2024-01-31 20:45:00,FX:EURJPY,158.664,158.673,158.60999999999999,158.649,2823.0
2024-01-31 21:00:00,FX:EURJPY,158.649,158.659,158.45999999999998,158.49099999999999,4052.0
2024-01-31 21:15:00,FX:EURJPY,158.49099999999999,158.66299999999998,158.482,158.63,4135.0
2024-01-31 21:30:00,FX:EURJPY,158.63,158.654,158.59799999999998,158.601,3626.0
2024-01-31 21:45:00,FX:EURJPY,158.601,158.61499999999998,158.551,158.58499999999998,2470.0
2024-01-31 22:00:00,FX:EURJPY,158.58499999999998,158.652,158.557,158.6,2144.0
2024-01-31 22:15:00,FX:EURJPY,158.6,158.60999999999999,158.559,158.569,2131.0
2024-01-31 22:30:00,FX:EURJPY,158.569,158.652,158.566,158.65099999999998,3300.0
2024-01-31 22:45:00,FX:EURJPY,158.65099999999998,158.671,158.60399999999998,158.61599999999999,1862.0
2024-01-31 23:00:00,FX:EURJPY,158.61599999999999,158.649,158.523,158.649,1811.0
2024-01-31 23:15:00,FX:EURJPY,158.649,158.713,158.634,158.64999999999998,2766.0
2024-01-31 23:30:00,FX:EURJPY,158.64999999999998,158.658,158.542,158.57999999999998,1856.0
2024-01-31 23:45:00,FX:EURJPY,158.57999999999998,158.655,158.56799999999998,158.649,2351.0
2024-02-01 00:00:00,FX:EURJPY,158.649,158.688,158.625,158.682,2062.0
2024-02-01 00:15:00,FX:EURJPY,158.682,158.684,158.594,158.612,3018.0
2024-02-01 00:30:00,FX:EURJPY,158.612,158.69299999999998,158.57899999999998,158.677,2702.0
2024-02-01 00:45:00,FX:EURJPY,158.677,158.7,158.588,158.652,2758.0
2024-02-01 01:00:00,FX:EURJPY,158.652,158.707,158.634,158.691,3036.0
2024-02-01 01:15:00,FX:EURJPY,158.691,158.707,158.647,158.66899999999998,2870.0
2024-02-01 01:30:00,FX:EURJPY,158.66899999999998,158.672,158.623,158.661,2974.0
2024-02-01 01:45:00,FX:EURJPY,158.661,158.66799999999998,158.575,158.57899999999998,3034.0
2024-02-01 02:00:00,FX:EURJPY,158.57899999999998,158.57999999999998,158.404,158.503,7119.0
2024-02-01 02:15:00,FX:EURJPY,158.503,158.582,158.416,158.5,5944.0
2024-02-01 02:30:00,FX:EURJPY,158.5,158.54,158.44,158.49099999999999,5797.0
2024-02-01 02:45:00,FX:EURJPY,158.49099999999999,158.581,158.451,158.452,6068.0
