datetime,symbol,open,high,low,close,volume
2024-04-30 16:00:00,FX:USDCAD,1.37779,1.37779,1.37678,1.37694,174.0
2024-04-30 16:15:00,FX:USDCAD,1.37694,1.37728,1.37694,1.37728,52.0
2024-04-30 16:30:00,FX:USDCAD,1.37728,1.37731,1.37709,1.3772,412.0
2024-04-30 16:45:00,FX:USDCAD,1.3772,1.37725,1.37719,1.3772,177.0
2024-04-30 17:00:00,FX:USDCAD,1.3772,1.37789,1.37716,1.37785,470.0
2024-04-30 17:15:00,FX:USDCAD,1.37785,1.37799,1.37771,1.37797,373.0
2024-04-30 17:30:00,FX:USDCAD,1.37797,1.37797,1.37763,1.37768,443.0
2024-04-30 17:45:00,FX:USDCAD,1.37768,1.378,1.37768,1.37778,770.0
2024-04-30 18:00:00,FX:USDCAD,1.37778,1.37819,1.37778,1.37794,534.0
2024-04-30 18:15:00,FX:USDCAD,1.37794,1.37803,1.37775,1.37777,403.0
2024-04-30 18:30:00,FX:USDCAD,1.37777,1.37785,1.37753,1.37754,732.0
2024-04-30 18:45:00,FX:USDCAD,1.37754,1.37785,1.37752,1.37779,1007.0
2024-04-30 19:00:00,FX:USDCAD,1.37779,1.37784,1.3774,1.37773,1567.0
2024-04-30 19:15:00,FX:USDCAD,1.37773,1.3782699999999999,1.37763,1.37805,868.0
2024-04-30 19:30:00,FX:USDCAD,1.37805,1.37815,1.37785,1.37813,702.0
2024-04-30 19:45:00,FX:USDCAD,1.37813,1.3783,1.37775,1.37794,1110.0
2024-04-30 20:00:00,FX:USDCAD,1.37794,1.37805,1.37734,1.37744,949.0
2024-04-30 20:15:00,FX:USDCAD,1.37744,1.37773,1.37737,1.37762,700.0
2024-04-30 20:30:00,FX:USDCAD,1.37762,1.37795,1.37758,1.37772,969.0
2024-04-30 20:45:00,FX:USDCAD,1.37772,1.37777,1.37745,1.3776599999999999,646.0
2024-04-30 21:00:00,FX:USDCAD,1.3776599999999999,1.37806,1.3776599999999999,1.37795,749.0
2024-04-30 21:15:00,FX:USDCAD,1.37795,1.37797,1.37763,1.37769,476.0
2024-04-30 21:30:00,FX:USDCAD,1.37769,1.3778299999999999,1.37757,1.3777,676.0
2024-04-30 21:45:00,FX:USDCAD,1.3777,1.37775,1.37759,1.37761,544.0
2024-04-30 22:00:00,FX:USDCAD,1.37761,1.37775,1.37755,1.3777,590.0
2024-04-30 22:15:00,FX:USDCAD,1.3777,1.3778299999999999,1.3776599999999999,1.37773,609.0
2024-04-30 22:30:00,FX:USDCAD,1.37773,1.37806,1.37769,1.37805,845.0
2024-04-30 22:45:00,FX:USDCAD,1.37805,1.37824,1.37792,1.378,653.0
2024-04-30 23:00:00,FX:USDCAD,1.378,1.37816,1.37791,1.37812,599.0
2024-04-30 23:15:00,FX:USDCAD,1.37812,1.37812,1.37795,1.37797,471.0
2024-04-30 23:30:00,FX:USDCAD,1.37797,1.378,1.3778,1.37794,528.0
2024-04-30 23:45:00,FX:USDCAD,1.37794,1.37797,1.37779,1.37791,544.0
2024-05-01 00:00:00,FX:USDCAD,1.37791,1.37817,1.37791,1.37807,757.0
2024-05-01 00:15:00,FX:USDCAD,1.37807,1.37817,1.37796,1.37809,821.0
